	name	feature.name	dist.to.feature	prom	exon	intron
298	C77370	NM_001077354	629	1	0	1
299	C77370	NM_001077354	621	1	0	1
300	C77370	NM_001077354	617	1	0	1
301	C77370	NM_001077354	606	1	0	1
302	C77370	NM_001077354	605	1	0	1
303	C77370	NM_001077354	598	1	0	1
304	C77370	NM_001077354	597	1	0	1
305	C77370	NM_001077354	591	1	0	1
306	C77370	NM_001077354	569	1	0	1
307	C77370	NM_001077354	562	1	0	1
308	C77370	NM_001077354	419	1	1	0
309	Fhl1	NM_001077362	-679	1	0	1
310	Tsc22d3	NM_001077364	1398	0	0	1
311	Tsc22d3	NM_001077364	1006	0	0	1
312	Tsc22d3	NM_001077364	-24666	0	0	0
313	Nrp2	NM_001077404	19198	0	0	1
314	Cntnap5a	NM_001077425	-1868920	0	0	0
315	Hdac5	NM_001077696	14564	0	0	1
316	Stag2	NM_001077712	515	1	0	1
317	Zbtb33	NM_001079513	49	1	1	0
318	Zbtb33	NM_001079513	81	1	1	0
319	Zbtb33	NM_001079513	87	1	1	0
320	Gpc6	NM_001079844	453396	0	0	1
321	Bcl11b	NM_001079883	-565	1	0	0
322	Fgfr1	NM_001079909	28230	0	0	1
323	Trim72	NM_001079932	656	1	0	1
324	Tmpo	NM_001080129	-100993	0	0	0
325	Tmpo	NM_001080129	-58294	0	0	0
326	Fam65b	NM_001080381	39181	0	1	0
327	Fam65b	NM_001080381	39153	0	1	0
328	Srsf10	NM_001080387	-27284	0	0	0
329	Hdx	NM_001080549	-198028	0	0	0
330	Hdx	NM_001080549	-198146	0	0	0
331	Gsg1	NM_001080553	-7032	0	0	0
332	Gsg1	NM_001080553	-9044	0	0	0
333	Gsg1	NM_001080553	-9032	0	0	0
334	Fam65c	NM_001080708	3244	0	0	1
335	Gtf2i	NM_001080746	-18189	0	0	0
336	Gtf2i	NM_001080746	-18226	0	0	0
337	Gtf2i	NM_001080746	-18400	0	0	0
338	Gtf2i	NM_001080746	-18390	0	0	0
339	Prdm13	NM_001080771	-59	1	0	0
340	Prdm13	NM_001080771	-1805	0	0	0
341	Gm1123	NM_001080776	-51281	0	0	1
342	Gm1123	NM_001080776	-51459	0	0	1
343	Gm1123	NM_001080776	-27328	0	0	1
344	Cps1	NM_001080809	256526	0	0	0
345	Rapgefl1	NM_001080925	-6547	0	0	1
346	Rapgefl1	NM_001080925	-6526	0	0	1
347	B230217C12Rik	NM_001080935	-14062	0	0	1
348	B230217C12Rik	NM_001080935	-10135	0	0	1
349	Btbd16	NM_001081038	40227	0	0	1
350	Ptpn23	NM_001081043	-5049	0	0	0
351	Ptpn23	NM_001081043	-5055	0	0	0
352	Mylk2	NM_001081044	-1136	0	0	0
353	Nhs	NM_001081052	323	1	1	0
354	Nhs	NM_001081052	304	1	1	0
355	Xpot	NM_001081056	10207	0	0	1
356	Xpot	NM_001081056	10166	0	0	1
357	Slc9a3	NM_001081060	-402	1	0	0
358	Pdzd2	NM_001081064	-15935	0	0	0
359	Pdzd2	NM_001081064	-15773	0	0	0
360	Dennd3	NM_001081066	-44406	0	0	0
361	Ogfrl1	NM_001081079	-8899	0	0	0
362	Phf3	NM_001081080	614735	0	0	0
363	Armc3	NM_001081083	74258	0	0	1
364	Armc3	NM_001081083	74281	0	0	1
365	Grik3	NM_001081097	-45407	0	0	0
366	Grik3	NM_001081097	-125587	0	0	0
367	Zfp362	NM_001081098	16143	0	1	0
368	Aunip	NM_001081099	-4035	0	1	0
369	Stim2	NM_001081103	158438	0	0	0
370	Stim2	NM_001081103	-444	1	0	0
371	Arhgef17	NM_001081116	1302	0	1	0
372	Arhgap36	NM_001081123	60	1	1	0
373	Arhgap36	NM_001081123	69	1	1	0
374	Arhgap36	NM_001081123	70	1	1	0
375	Arhgap36	NM_001081123	133	1	1	0
376	Arhgap36	NM_001081123	141	1	1	0
377	Arhgap36	NM_001081123	142	1	1	0
378	Arhgap36	NM_001081123	153	1	1	0
379	Arhgap36	NM_001081123	190	1	1	0
380	Prrg3	NM_001081135	-550	1	0	0
381	Prrg3	NM_001081135	-537	1	0	0
382	Prrg3	NM_001081135	-535	1	0	0
383	Prrg3	NM_001081135	-531	1	0	0
384	Prrg3	NM_001081135	-529	1	0	0
385	Prrg3	NM_001081135	-515	1	0	0
386	Prrg3	NM_001081135	-513	1	0	0
387	Oxtr	NM_001081147	-64505	0	0	0
388	Npat	NM_001081152	-157	1	0	0
389	Rap1gap	NM_001081155	27058	0	0	1
390	Mdga1	NM_001081160	35373	0	1	0
391	Mdga1	NM_001081160	35362	0	1	0
392	Mdga1	NM_001081160	35287	0	1	0
393	Mdga1	NM_001081160	35396	0	1	0
394	Chsy1	NM_001081163	-381	1	0	0
395	Sap30l	NM_001081168	-50387	0	0	1
396	Lama5	NM_001081171	1392	0	0	1
397	Lama5	NM_001081171	5384	0	0	1
398	Rsg1	NM_001081174	6127	0	1	0
399	Adgrf5	NM_001081178	-55205	0	0	0
400	Adgrf5	NM_001081178	-55235	0	0	0
401	Uprt	NM_001081189	599	1	0	1
402	Gabrr3	NM_001081190	-22042	0	0	0
403	Tmem182	NM_001081198	162749	0	0	0
404	Crnn	NM_001081200	-15529	0	0	0
405	B3glct	NM_001081204	293	1	0	1
406	Dgki	NM_001081206	97297	0	0	1
407	Prdm14	NM_001081209	-31346	0	0	1
408	2410131K14Rik	NM_001081236	49393	0	0	0
409	Fam65a	NM_001081241	-11100	0	0	0
410	Fam65a	NM_001081241	-11109	0	0	0
411	Tln2	NM_001081242	-46305	0	0	0
412	Tln2	NM_001081242	-46336	0	0	0
413	Ldlrad1	NM_001081272	4337	0	0	1
414	Tmem28	NM_001081283	-1622	0	0	0
415	Tmem28	NM_001081283	-313	1	0	0
416	Tmem28	NM_001081283	32381	0	0	0
417	Tmem28	NM_001081283	32601	0	0	0
418	Adgrl2	NM_001081298	-157215	0	0	0
419	Tshz1	NM_001081300	14200	0	0	1
420	Trio	NM_001081302	102084	0	0	1
421	Pik3r4	NM_001081309	56115	0	1	0
422	Pik3r4	NM_001081309	56086	0	1	0
423	Pds5a	NM_001081321	-31030	0	0	0
424	Pds5a	NM_001081321	-31008	0	0	0
425	Pds5a	NM_001081321	-31106	0	0	0
426	Mphosph9	NM_001081323	101	1	1	0
427	Hs3st2	NM_001081327	-65	1	0	0
428	D7Ertd443e	NM_001081331	-121700	0	0	0
429	D7Ertd443e	NM_001081331	-121717	0	0	0
430	Plekhg4	NM_001081333	3650	0	1	0
431	Sipa1l2	NM_001081337	17624	0	0	1
432	Sipa1l2	NM_001081337	17639	0	0	1
433	Adgrd1	NM_001081342	138606	0	0	0
434	Cped1	NM_001081351	15340	0	0	1
435	Cped1	NM_001081351	15355	0	0	1
436	Cped1	NM_001081351	17947	0	0	1
437	Vma21	NM_001081356	-445	1	0	0
438	Ccdc153	NM_001081369	-1515	0	0	0
439	Shank2	NM_001081370	-29	1	0	1
440	Shank2	NM_001081370	-45336	0	0	1
441	Cep164	NM_001081373	1106	0	0	1
442	Cep164	NM_001081373	86004	0	1	0
443	Rimbp2	NM_001081388	5831	0	0	1
444	Rimbp2	NM_001081388	107060	0	0	1
445	1810013L24Rik	NM_001081400	179243	0	0	0
446	1810013L24Rik	NM_001081400	383375	0	0	0
447	1810013L24Rik	NM_001081400	993	1	0	1
448	Fndc1	NM_001081416	-16139	0	0	0
449	Furin	NM_001081454	-51315	0	0	1
450	Furin	NM_001081454	-51460	0	0	1
451	Gtf2ird1	NM_001081469	-38449	0	0	1
452	Camta1	NM_001081557	270584	0	0	1
453	Camta1	NM_001081557	296102	0	0	1
454	Pik3r6	NM_001081566	-15290	0	0	1
455	Ccnd3	NM_001081636	18445	0	0	1
456	Nacad	NM_001081652	7577	0	0	1
457	Dact3	NM_001081655	-13689	0	0	1
458	Gm5935	NM_001081657	58116	0	0	0
459	Dytn	NM_001081658	81629	0	0	0
460	Ccdc129	NM_001081665	14700	0	0	1
461	Nup62cl	NM_001081668	280	1	0	1
462	Nup62cl	NM_001081668	249	1	0	1
463	Nup62cl	NM_001081668	70	1	1	0
464	Gm5150	NM_001081687	-45671	0	0	0
465	Tmprss9	NM_001081688	6312	0	1	0
466	Slurp2	NM_001081961	5334	0	0	0
467	Nfix	NM_001081981	31686	0	0	1
468	Slc25a53	NM_001082412	-58	1	0	0
469	Magi1	NM_001083321	214615	0	0	1
470	Magi1	NM_001083321	214612	0	0	1
471	Magi1	NM_001083321	214569	0	0	1
472	Ptchd2	NM_001083342	31147	0	1	0
473	Tns3	NM_001083587	-43681	0	0	0
474	Tns3	NM_001083587	22619	0	0	1
475	Tns3	NM_001083587	22578	0	0	1
476	Slc43a1	NM_001083809	1004	0	0	1
477	Sbsn	NM_001083903	-1056	0	0	0
478	Xirp2	NM_001083919	-45971	0	0	0
479	Tcf4	NM_001083967	268017	0	0	1
480	Arid1b	NM_001085355	-3778	0	0	0
481	Arid1b	NM_001085355	-3774	0	0	0
482	Arid1b	NM_001085355	-73046	0	0	0
483	Arid1b	NM_001085355	-3803	0	0	0
484	Arid1b	NM_001085355	-229135	0	0	0
485	1600014C10Rik	NM_001085385	-9022	0	0	0
486	Zfp467	NM_001085416	6182	0	1	1
487	AI464131	NM_001085515	5500	0	1	0
488	Slc2a7	NM_001085529	-9821	0	0	1
489	H2al1k	NM_001085537	-18034	0	0	0
490	Trabd2b	NM_001085549	133565	0	0	1
491	Trabd2b	NM_001085549	133614	0	0	1
492	Ptchd1	NM_001093750	-214081	0	0	0
493	Ptchd1	NM_001093750	-214093	0	0	0
494	Ptchd1	NM_001093750	-214104	0	0	0
495	Kif26a	NM_001097621	31671	0	1	0
496	Trerf1	NM_001097623	4327	0	0	1
497	Nr1i2	NM_001098404	89311	0	0	1
498	Grsf1	NM_001098476	33059	0	1	0
499	Grsf1	NM_001098476	33015	0	1	0
500	Tekt5	NM_001099275	10031	0	0	1
501	Pik3c2b	NM_001099276	25729	0	0	1
502	Ajap1	NM_001099299	383884	0	0	0
503	Ajap1	NM_001099299	-124970	0	0	0
504	Ajap1	NM_001099299	383897	0	0	0
505	Ajap1	NM_001099299	-124935	0	0	0
506	Ajap1	NM_001099299	538	1	1	0
507	Zfp831	NM_001099328	1127	0	1	0
508	R3hdml	NM_001099331	21323	0	0	1
509	Rapgef2	NM_001099624	152597	0	0	0
510	Rapgef2	NM_001099624	798403	0	0	0
511	Rapgef2	NM_001099624	1350480	0	0	0
512	Pklr	NM_001099779	11294	0	1	0
513	Smim24	NM_001099917	11841	0	1	0
514	Zcchc24	NM_001101433	27648	0	0	1
515	Gsg1l	NM_001101488	122201	0	0	1
516	Rpl32l	NM_001101561	19368	0	0	1
517	Rpl32l	NM_001101561	19359	0	0	1
518	Gm8817	NM_001101606	-33666	0	0	0
519	Gm8817	NM_001101606	-38131	0	0	0
520	Gm8817	NM_001101606	-38148	0	0	0
521	Gm9376	NM_001101609	39089	0	0	0
522	Gm9376	NM_001101609	39090	0	0	0
523	Gm9376	NM_001101609	39081	0	0	0
524	Acp5	NM_001102405	1084	0	0	1
525	Stx16	NM_001102423	-89105	0	0	0
526	Stx16	NM_001102423	-1944	0	0	0
527	Stx16	NM_001102423	-89126	0	0	0
528	Myo15	NM_001103171	9068	0	1	1
529	Vmn2r120	NM_001104591	52316	0	0	0
530	Cyp26c1	NM_001105201	606	1	0	1
531	Pcdh19	NM_001105246	738	1	1	0
532	Kif21a	NM_001109042	-38314	0	0	0
533	Zfp185	NM_001109043	136	1	1	0
534	Zfp185	NM_001109043	167	1	1	0
535	Zfp185	NM_001109043	168	1	1	0
536	Bach2	NM_001109661	-173977	0	0	0
537	Bach2	NM_001109661	-173985	0	0	0
538	Bach2	NM_001109661	-173992	0	0	0
539	Kazn	NM_001109684	30310	0	0	1
540	Kazn	NM_001109684	30269	0	0	1
541	Kazn	NM_001109684	30277	0	0	1
542	Kazn	NM_001109685	11075	0	0	1
543	Kazn	NM_001109685	-333236	0	0	0
544	Kazn	NM_001109685	-12370	0	0	0
545	Skor2	NM_001109743	15871	0	0	1
546	Dlg4	NM_001109752	8261	0	0	1
547	Sv2b	NM_001109753	237830	0	0	0
548	Banp	NM_001110100	105296	0	0	0
549	Banp	NM_001110100	123690	0	0	0
550	Tnk2	NM_001110147	1591	0	0	1
551	Tnk2	NM_001110147	1553	0	0	1
552	Cdca2	NM_001110162	121176	0	0	0
553	Inpp5d	NM_001110192	-12591	0	0	0
554	Slc24a2	NM_001110240	96866	0	0	1
555	Vegfa	NM_001110266	6399	0	1	0
556	Vegfa	NM_001110266	139085	0	0	0
557	Vegfa	NM_001110267	-2310	0	0	1
558	Keap1	NM_001110305	11284	0	0	0
559	Kif1a	NM_001110315	19496	0	1	0
560	Zfp703	NM_001110508	-9594	0	0	0
561	Capn12	NM_001110807	13850	0	1	0
562	Capn12	NM_001110807	37690	0	0	1
563	Foxp4	NM_001110825	-1499	0	0	0
564	Foxp4	NM_001110825	-1534	0	0	0
565	Rbfox2	NM_001110828	3015	0	0	1
566	Runx1	NM_001111021	1108	0	0	1
567	Runx1	NM_001111022	-232213	0	0	0
568	H2al1a	NM_001111037	-200220	0	0	0
569	H2al1a	NM_001111037	-200220	0	0	0
570	Cd34	NM_001111059	99	1	1	0
571	Ccdc6	NM_001111121	-56987	0	0	0
572	Ccdc6	NM_001111121	-56997	0	0	0
573	Sprtn	NM_001111141	14853	0	0	1
574	Lrrfip1	NM_001111311	11228	0	0	1
575	Cldn24	NM_001111318	-10978	0	0	0
