	name	feature.name	dist.to.feature	prom	exon	intron
138	1700047G03Rik	NR_040447	-16578	0	0	0
139	1700066B17Rik	NR_040465	12637	0	0	0
140	2310034O05Rik	NR_040679	61578	0	0	0
141	B930018H19Rik	NR_040706	232532	0	0	0
142	0610040F04Rik	NR_040757	161540	0	0	1
143	1700029N11Rik	NR_045489	111250	0	0	0
144	Zfp652os	NR_045780	4382	0	0	1
145	Gm8179	NR_046039	-96794	0	0	0
146	4931430N09Rik	NR_046053	-66408	0	0	1
147	Gm2087	NR_102437	-135947	0	0	0
