	name	feature.name	dist.to.feature	prom	exon	intron
98	Nuak1	NM_001004363	65926	0	1	0
99	Nuak1	NM_001004363	-559	1	0	0
100	Nuak1	NM_001004363	65915	0	1	0
101	Cxxc4	NM_001004367	-306524	0	0	0
102	Cxxc4	NM_001004367	-820	1	0	0
103	Tacc2	NM_001004468	47032	0	1	1
104	Gpr158	NM_001004761	479	1	1	0
105	Gpr158	NM_001004761	76030	0	0	1
106	Gpr158	NM_001004761	125340	0	0	1
107	Znhit3	NM_001005223	15309	0	0	1
108	Dbx1	NM_001005232	186328	0	0	1
109	Dbx1	NM_001005232	111879	0	0	1
110	Dbx1	NM_001005232	101073	0	0	1
111	Dbx1	NM_001005232	-252	1	0	0
112	Dbx1	NM_001005232	-670	1	0	0
113	Dbx1	NM_001005232	3252	0	1	0
114	Ypel2	NM_001005341	76635	0	0	0
115	Sp9	NM_001005343	2080	0	1	0
116	Sp9	NM_001005343	1800	0	1	0
117	Sp9	NM_001005343	-7000	0	0	0
118	Sp9	NM_001005343	-104	1	0	0
119	Mreg	NM_001005423	27939	0	0	1
120	Mreg	NM_001005423	28092	0	0	1
121	Gm996	NM_001005424	1490	0	1	0
122	Gm996	NM_001005424	1316	0	1	0
123	Gm996	NM_001005424	799	1	1	0
124	Gm996	NM_001005424	813	1	1	0
125	Gm996	NM_001005424	802	1	1	0
126	Barhl2	NM_001005477	-8666	0	0	0
127	Barhl2	NM_001005477	-792	1	0	0
128	Barhl2	NM_001005477	-103040	0	0	0
129	Barhl2	NM_001005477	2752	0	0	1
130	Barhl2	NM_001005477	-788	1	0	0
131	Barhl2	NM_001005477	-116304	0	0	0
132	Barhl2	NM_001005477	1937	0	0	1
133	Barhl2	NM_001005477	415	1	1	0
134	Barhl2	NM_001005477	-293	1	0	0
135	Barhl2	NM_001005477	383	1	1	0
136	Barhl2	NM_001005477	523	1	1	0
137	Arhgap30	NM_001005508	-8692	0	1	0
138	Lmtk3	NM_001005511	9798	0	1	0
139	Lmtk3	NM_001005511	10519	0	1	0
140	Lmtk3	NM_001005511	10236	0	1	0
141	Lmtk3	NM_001005511	10791	0	1	0
142	Lmtk3	NM_001005511	10254	0	1	0
143	Itgb4	NM_001005608	458	1	0	1
144	Itgb4	NM_001005608	15176	0	0	1
145	Itgb4	NM_001005608	15170	0	0	1
146	Phactr1	NM_001005740	119428	0	0	1
147	Phactr1	NM_001005740	119373	0	0	1
148	Phactr1	NM_001005740	108943	0	0	1
149	Phactr1	NM_001005740	108604	0	0	1
150	Mcoln2	NM_001005846	-45	1	0	1
151	Mtus1	NM_001005863	36306	0	0	1
152	Mtus1	NM_001005864	-28028	0	1	0
153	Zbtb9	NM_001005916	-2061	0	0	0
154	Phactr3	NM_001007154	12375	0	0	1
155	Rffl	NM_001007465	-5997	0	1	1
156	Noto	NM_001007472	-3391	0	0	0
157	Zfp251	NM_001007568	536	1	1	0
158	Maneal	NM_001007573	88	1	1	0
159	Tceanc	NM_001007577	-57	1	0	0
160	Tceanc	NM_001007577	273	1	0	1
161	Trp53rka	NM_001007581	606	1	0	1
162	Daam2	NM_001008231	-23696	0	0	0
163	Scaf1	NM_001008422	8432	0	1	0
164	Ccdc177	NM_001008423	1619	0	1	0
165	Ccdc177	NM_001008423	2463	0	1	0
166	Ccdc177	NM_001008423	1856	0	1	0
167	Ccdc177	NM_001008423	634	1	0	1
168	Ccdc177	NM_001008423	1690	0	1	0
169	Ccdc177	NM_001008423	1766	0	1	0
170	Ccdc177	NM_001008423	1665	0	1	0
171	Ccdc177	NM_001008423	-5978	0	0	0
172	Ccdc177	NM_001008423	2477	0	1	0
173	Cdsn	NM_001008424	-252	1	0	0
174	Wdr34	NM_001008498	14068	0	1	0
175	Taar4	NM_001008499	444	1	1	0
176	Zfp760	NM_001008501	-237	1	0	0
177	Adora1	NM_001008533	555	1	1	1
178	Mxi1	NM_001008542	-14035	0	0	0
179	Mxi1	NM_001008542	-14012	0	0	0
180	Dab2	NM_001008702	-22072	0	0	0
181	Dab2	NM_001008702	-346982	0	0	0
182	Calm5	NM_001008706	13049	0	0	0
183	Calm5	NM_001008706	13097	0	0	0
184	Tmem232	NM_001008973	83299	0	0	1
185	Tmem232	NM_001008973	271200	0	0	1
186	Tmem232	NM_001008973	271212	0	0	1
187	Tmem232	NM_001008973	112175	0	0	1
188	Tmem232	NM_001008973	365984	0	0	0
189	Unc13d	NM_001009573	14277	0	1	0
190	A3galt2	NM_001009819	7991	0	1	0
191	A3galt2	NM_001009819	7824	0	1	0
192	A3galt2	NM_001009819	-15714	0	1	0
193	Dock11	NM_001009947	-25	1	0	0
194	Dock11	NM_001009947	74	1	1	0
195	Nrsn2	NM_001009948	-76	1	0	0
196	Nrsn2	NM_001009948	-46	1	0	0
197	Slc25a51	NM_001009949	-49385	0	1	0
198	Slc38a8	NM_001009950	-8255	0	0	1
199	Scgb2b20	NM_001009952	36645	0	0	0
200	Mrps33	NM_001010930	-61309	0	0	0
201	Mrps33	NM_001010930	-115613	0	0	0
202	Mrps33	NM_001010930	-62144	0	0	0
203	Hrh2	NM_001010973	72910	0	0	0
204	Nms	NM_001011684	6847	0	0	1
205	Xkr7	NM_001011732	132	1	1	0
206	Olfr761	NM_001011829	-42708	0	0	0
207	Olfr1505	NM_001011850	75245	0	0	0
208	Olfr412	NM_001011851	41108	0	1	0
209	Xkr4	NM_001011874	404	1	1	0
210	Xkr4	NM_001011874	854	1	1	0
211	Olfr857	NM_001012265	30919	0	0	0
212	Nsrp1	NM_001012309	51	1	1	0
213	Nsrp1	NM_001012309	-29453	0	0	1
214	Slc25a47	NM_001012310	16719	0	0	1
215	Sctr	NM_001012322	376	1	0	1
216	Hs3st6	NM_001012402	5519	0	1	0
217	Hs3st6	NM_001012402	-412	1	0	0
218	Hs3st6	NM_001012402	-369	1	0	0
219	Hs3st6	NM_001012402	497	1	1	0
220	Fut10	NM_001012517	32002	0	0	1
221	Smim19	NM_001012667	-32301	0	0	1
222	Smim19	NM_001012667	-32005	0	0	1
223	Aym1	NM_001012726	11898	0	0	0
224	Adcy5	NM_001012765	67559	0	0	1
225	Adcy5	NM_001012765	-867	1	0	0
226	Adcy5	NM_001012765	-1172	0	0	0
227	Adcy5	NM_001012765	78767	0	0	1
228	Adcy5	NM_001012765	193	1	1	0
229	Zfp787	NM_001013012	23191	0	1	0
230	Usp13	NM_001013024	1577	0	0	1
231	Ttf2	NM_001013026	387	1	0	1
232	Ttf2	NM_001013026	-9577	0	0	0
233	Npcd	NM_001013360	5314	0	0	1
234	Npcd	NM_001013360	5340	0	0	1
235	Npcd	NM_001013360	5461	0	1	1
236	Npcd	NM_001013360	5352	0	0	1
237	Osm	NM_001013365	-4025	0	0	0
238	Osm	NM_001013365	-3985	0	0	0
239	E2f8	NM_001013368	13175	0	1	0
240	Pfdn4	NM_001013369	-26697	0	0	0
241	Pfdn4	NM_001013369	-1366	0	0	1
242	Pfdn4	NM_001013369	-8262	0	0	1
243	Utp18	NM_001013375	56600	0	0	0
244	Uspl1	NM_001013378	797	1	0	1
245	Dync1li2	NM_001013380	13204	0	0	1
246	Rsad1	NM_001013381	6750	0	1	0
247	Lrrc52	NM_001013382	360	1	1	0
248	Podnl1	NM_001013384	5019	0	1	0
249	Grm4	NM_001013385	18614	0	0	1
250	Grm4	NM_001013385	372	1	1	0
251	Grm4	NM_001013385	83061	0	0	0
252	Rasl10b	NM_001013386	2502	0	1	0
253	Scn4b	NM_001013390	-140	1	0	0
254	Scn4b	NM_001013390	-69	1	0	0
255	Cpsf6	NM_001013391	-58002	0	0	0
256	Gm11487	NM_001013393	16005	0	0	0
257	Inip	NM_001013577	63539	0	1	1
258	Inip	NM_001013577	30932	0	1	0
259	Pard3	NM_001013580	406966	0	0	0
260	Pard3	NM_001013580	268756	0	0	1
261	Pard3	NM_001013580	311505	0	1	0
262	Trim6	NM_001013616	556	1	0	1
263	Tmem151b	NM_001013749	708	1	0	1
264	Tmem151b	NM_001013749	4185	0	1	0
265	Tmem151b	NM_001013749	5574	0	1	0
266	Tmem151b	NM_001013749	4652	0	1	0
267	Pcdh17	NM_001013753	4955	0	1	0
268	Pcdh17	NM_001013753	618	1	1	0
269	Pcdh17	NM_001013753	3748	0	1	0
270	Lingo3	NM_001013758	-140	1	0	0
271	Lipo3	NM_001013770	52003	0	0	0
272	Otulin	NM_001013792	63325	0	0	1
273	Otulin	NM_001013792	72202	0	0	1
274	Otulin	NM_001013792	31507	0	0	0
275	Mettl21c	NM_001013799	14506	0	0	0
276	Maml2	NM_001013813	-5569	0	0	0
277	Dyrk2	NM_001014390	-89039	0	0	0
278	Zfp985	NM_001014397	-85590	0	0	1
279	Wdr7	NM_001014981	48479	0	0	1
280	Wdr7	NM_001014981	116811	0	0	1
281	Fam189b	NM_001014995	3885	0	1	0
282	Fam189b	NM_001014995	-254	1	0	0
283	Fam189b	NM_001014995	3667	0	0	1
284	Rap1gap2	NM_001015046	-204	1	0	0
285	Rap1gap2	NM_001015046	355	1	0	1
286	Rap1gap2	NM_001015046	17249	0	0	1
287	Tyw1	NM_001015876	28876	0	0	1
288	Rasef	NM_001017427	-319	1	0	0
289	Rasef	NM_001017427	-246	1	0	0
290	Btbd11	NM_001017525	60208	0	1	0
291	Btbd11	NM_001017525	51129	0	0	1
292	Zscan18	NM_001017955	-18938	0	0	0
293	Foxred2	NM_001017983	-4944	0	1	0
294	Foxred2	NM_001017983	-5118	0	0	1
295	Grxcr1	NM_001018019	122984	0	0	1
296	Otol1	NM_001018031	325578	0	0	0
297	Cxx1b	NM_001018063	-22	1	0	0
298	Kbtbd7	NM_001024135	-6428	0	0	1
299	Anks6	NM_001024136	-286	1	0	0
300	Anks6	NM_001024136	17501	0	1	0
301	Anks6	NM_001024136	-253	1	0	0
302	Gpr139	NM_001024138	-73696	0	0	0
303	Gpr139	NM_001024138	46	1	1	0
304	Adamts15	NM_001024139	212170	0	0	0
305	Diras2	NM_001024474	137126	0	0	0
306	Diras2	NM_001024474	50548	0	0	0
307	Cdhr3	NM_001024478	-26222	0	0	1
308	Shc2	NM_001024539	7831	0	1	0
309	Shc2	NM_001024539	494	1	0	1
310	Cep170b	NM_001024602	457	1	0	1
311	Pdp2	NM_001024606	-315	1	0	1
312	Xirp2	NM_001024618	119630	0	0	0
313	Xirp2	NM_001024618	119658	0	0	0
314	Carmil3	NM_001024645	516	1	0	1
315	Cpa2	NM_001024698	3763	0	0	1
316	Zbtb45	NM_001024699	2153	0	1	0
317	Zbtb45	NM_001024699	2164	0	1	0
318	C1ql4	NM_001024702	-402	1	0	0
319	Mctp2	NM_001024703	849827	0	0	0
320	Gm5458	NM_001024706	352473	0	0	0
321	Gm5458	NM_001024706	186595	0	0	0
322	Gm5458	NM_001024706	68117	0	0	0
323	Gm5458	NM_001024706	184114	0	0	0
324	Gm5458	NM_001024706	186342	0	0	0
325	Gm5458	NM_001024706	184335	0	0	0
326	Lrp3	NM_001024707	-73	1	0	0
327	Hmcn1	NM_001024720	256681	0	0	1
328	Cebpz	NM_001024806	5238	0	0	1
329	Gm128	NM_001024841	-33	1	0	0
330	Gm128	NM_001024841	187	1	1	0
331	Gm128	NM_001024841	300	1	1	0
332	Hoxc11	NM_001024842	293	1	1	0
333	Hoxc11	NM_001024842	556	1	1	0
334	Ttbk2	NM_001024857	137	1	1	1
335	Ttbk2	NM_001024857	745	1	0	1
336	Sept10	NM_001024910	172319	0	1	0
337	Rfx4	NM_001024918	38482	0	0	1
338	Rfx4	NM_001024918	-233	1	0	0
339	Rfx4	NM_001024918	4094	0	0	1
340	Rfx4	NM_001024918	38474	0	0	1
341	Rfx4	NM_001024918	-848	1	0	0
342	Rfx4	NM_001024918	3170	0	0	1
343	Rfx4	NM_001024918	4075	0	0	1
344	Rfx4	NM_001024918	4247	0	0	1
345	Pik3r1	NM_001024955	1060	0	0	1
346	Pik3r1	NM_001024955	-13825	0	0	1
347	Pik3r1	NM_001024955	-13617	0	0	1
348	Ntrk2	NM_001025074	269279	0	0	1
349	Ntrk2	NM_001025074	272886	0	0	1
350	Ntrk2	NM_001025074	325907	0	0	0
351	Ntrk2	NM_001025074	319609	0	0	1
352	Cxadr	NM_001025192	235	1	0	1
353	Cxadr	NM_001025192	593	1	0	1
354	Mbp	NM_001025245	37848	0	0	1
355	Mbp	NM_001025245	1146	0	0	1
356	Mbp	NM_001025245	37891	0	0	1
357	Trp53i11	NM_001025246	-7190	0	0	0
358	Mbp	NM_001025254	59	1	1	0
359	Vegfa	NM_001025257	-23800	0	0	0
360	Vegfa	NM_001025257	-10990	0	0	0
361	Nkain2	NM_001025286	614073	0	0	1
362	Nkain2	NM_001025286	614229	0	0	1
363	Tfap2b	NM_001025305	-958	1	0	1
364	Tfap2b	NM_001025305	22125	0	1	0
365	St6galnac6	NM_001025310	4264	0	0	1
366	Orc2	NM_001025378	1974	0	0	1
367	Sema3g	NM_001025379	-1974	0	0	0
368	Gpr17	NM_001025381	-17259	0	1	0
369	Gpr17	NM_001025381	-39930	0	1	0
370	Gpr17	NM_001025381	-17254	0	1	0
371	Fam196b	NM_001025382	-8384	0	0	1
372	Eno1b	NM_001025388	24082	0	0	1
373	Eno1b	NM_001025388	24082	0	0	1
374	Src	NM_001025395	9171	0	0	1
375	Sox6	NM_001025560	111	1	1	1
376	Dmbx1	NM_001025567	-32789	0	0	0
377	Dmbx1	NM_001025567	-32755	0	0	0
378	Dmbx1	NM_001025567	-32783	0	0	0
379	Maf	NM_001025577	-43744	0	0	0
380	Maf	NM_001025577	462978	0	0	1
381	Maf	NM_001025577	-26468	0	0	0
382	Maf	NM_001025577	348785	0	0	0
383	Kcnj6	NM_001025590	3760	0	0	1
384	Zbtb43	NM_001025594	-47566	0	0	0
385	Cadm1	NM_001025600	964	1	0	1
386	Cadm1	NM_001025600	1335	0	0	1
387	Cadm1	NM_001025600	1091	0	0	1
388	Gm527	NM_001025605	400	1	0	1
389	Gm527	NM_001025605	-105149	0	0	0
390	Tmem171	NM_001025606	2429	0	1	0
391	Dnajc19	NM_001026211	-141225	0	0	0
392	Pknox2	NM_001029838	96535	0	0	1
393	Pknox2	NM_001029838	541	1	0	1
394	Vrk1	NM_001029844	114908	0	0	0
395	Vrk1	NM_001029844	114892	0	0	0
396	Vrk1	NM_001029844	113301	0	0	0
397	Pdzd4	NM_001029868	249	1	1	0
398	Itgad	NM_001029872	-19576	0	0	0
399	Nova2	NM_001029877	-337	1	0	0
400	Lonrf2	NM_001029878	74072	0	0	0
401	Lonrf2	NM_001029878	-14870	0	0	0
402	Zmynd15	NM_001029929	61	1	1	0
403	Gm5796	NM_001029930	158814	0	0	0
404	Gm5796	NM_001029930	-5373	0	0	0
405	Gm5796	NM_001029930	86543	0	0	0
406	Usp32	NM_001029934	77892	0	0	1
407	Sec14l3	NM_001029937	-6409	0	0	0
408	Tceal3	NM_001029978	503	1	0	1
409	Fcrlb	NM_001029984	4858	0	1	0
410	Fat2	NM_001029988	28622	0	1	0
411	Fat2	NM_001029988	28628	0	1	0
412	Enpp7	NM_001030291	11473	0	0	0
413	Kcnk15	NM_001030292	4611	0	1	0
414	Kcnk15	NM_001030292	9724	0	0	0
415	Kcnh8	NM_001031811	135007	0	0	1
416	Pear1	NM_001032414	-145	1	0	0
417	Cd69	NM_001033122	-9282	0	0	0
418	Cd69	NM_001033122	-9299	0	0	0
419	Ntrk1	NM_001033124	5	1	1	0
420	Bbs1	NM_001033128	-8994	0	0	1
421	Bbs1	NM_001033128	-8243	0	1	0
422	Bbs1	NM_001033128	-8293	0	1	0
423	Ttc9	NM_001033149	474	1	0	1
424	Ttc9	NM_001033149	59448	0	0	0
425	Ttc9	NM_001033149	279	1	1	0
426	Fbxo33	NM_001033156	-104908	0	0	0
427	Fbxo33	NM_001033156	-517789	0	0	0
428	5730507C01Rik	NM_001033157	661311	0	0	0
429	Shcbp1l	NM_001033162	3471	0	1	0
430	Rab11fip2	NM_001033172	36255	0	1	0
431	Slc6a21	NM_001033176	3941	0	0	1
432	Skap1	NM_001033186	91663	0	0	1
433	Skap1	NM_001033186	91673	0	0	1
434	C77080	NM_001033189	24133	0	1	0
435	Fam8a1	NM_001033192	-74546	0	0	1
436	Zfp575	NM_001033205	-6919	0	1	0
437	Nlrc5	NM_001033207	29447	0	0	1
438	Xylb	NM_001033209	14662	0	0	1
439	Xylb	NM_001033209	14820	0	0	1
440	Rprml	NM_001033212	17458	0	0	0
441	Rprml	NM_001033212	95	1	1	0
442	Ttc7b	NM_001033213	270	1	0	1
443	Prickle1	NM_001033217	-125	1	0	0
444	Prickle1	NM_001033217	-158985	0	0	0
445	Prickle1	NM_001033217	401	1	0	1
446	Prickle1	NM_001033217	240	1	0	1
447	Vcpkmt	NM_001033236	44668	0	0	0
448	Vcpkmt	NM_001033236	18985	0	0	0
449	Cblb	NM_001033238	147392	0	0	1
450	Cblb	NM_001033238	-631041	0	0	0
451	Cln5	NM_001033242	3197	0	1	0
452	Ccdc110	NM_001033246	-14073	0	0	0
453	Cfap44	NM_001033247	72337	0	0	1
454	Gm266	NM_001033248	139	1	1	0
455	Gm266	NM_001033248	242	1	1	0
456	Gm266	NM_001033248	584	1	1	0
457	March9	NM_001033262	829	1	0	1
458	Agap2	NM_001033263	2478	0	0	1
459	Agap2	NM_001033263	883	1	1	0
460	Agap2	NM_001033263	12854	0	1	0
461	Agap2	NM_001033263	17297	0	1	0
462	Qrich2	NM_001033267	391	1	0	1
463	Qrich2	NM_001033267	-8318	0	0	0
464	Fam120a	NM_001033268	805	1	0	1
465	Slc4a7	NM_001033270	-16586	0	0	0
466	Spata13	NM_001033272	-495	1	0	0
467	Brd1	NM_001033274	45943	0	1	0
468	Gxylt1	NM_001033275	193378	0	0	0
469	Gxylt1	NM_001033275	18110	0	0	1
470	Gxylt1	NM_001033275	108473	0	0	0
471	Gxylt1	NM_001033275	8610	0	0	1
472	Gxylt1	NM_001033275	155699	0	0	0
473	Kmt2d	NM_001033276	18833	0	1	0
474	Prdm6	NM_001033281	730	1	0	1
475	Prdm6	NM_001033281	74234	0	0	1
476	Prdm6	NM_001033281	9196	0	0	1
477	Prdm6	NM_001033281	765	1	0	1
478	Prdm6	NM_001033281	-1550	0	0	0
479	Prdm6	NM_001033281	-1571	0	0	0
480	Prdm6	NM_001033281	-480	1	0	0
481	Cdc42bpa	NM_001033285	-1609	0	0	0
482	Cdc42bpa	NM_001033285	-32553	0	0	0
483	Cdc42bpa	NM_001033285	-42745	0	0	0
484	Cdc42bpa	NM_001033285	-32585	0	0	0
485	Sbspon	NM_001033288	19623	0	0	1
486	Sbspon	NM_001033288	19444	0	0	1
487	Zfp217	NM_001033299	16343	0	1	0
488	Zfp217	NM_001033299	16160	0	1	0
489	Vsig10	NM_001033311	-11318	0	0	0
490	Fbxl18	NM_001033312	14278	0	0	1
491	Ccdc61	NM_001033314	6638	0	0	1
492	Hipk4	NM_001033315	-5704	0	1	0
493	Carmil2	NM_001033320	3367	0	0	1
494	Carmil2	NM_001033320	3292	0	1	0
495	Tmem231	NM_001033321	246	1	0	1
496	Tmem231	NM_001033321	415	1	1	0
497	Zbtb16	NM_001033324	43812	0	0	1
498	Arhgef9	NM_001033329	-15484	0	0	0
499	Myrfl	NM_001033333	1572	0	0	1
500	Syndig1l	NM_001033334	-29938	0	0	0
501	Ttc38	NM_001033337	357	1	0	1
502	Ttc38	NM_001033337	288	1	0	1
503	Ttc38	NM_001033337	202	1	0	1
504	Rimbp3	NM_001033338	2466	0	1	0
505	Rimbp3	NM_001033338	6729	0	0	0
506	Lrrc30	NM_001033340	111182	0	0	0
507	Cdc42bpg	NM_001033342	9468	0	1	0
508	Sec31b	NM_001033343	14648	0	0	1
509	Ankub1	NM_001033349	13509	0	0	1
510	Klhl21	NM_001033352	6578	0	1	0
511	Ntn5	NM_001033356	-5136	0	1	0
512	Ntn5	NM_001033356	-5135	0	1	0
513	Gpr101	NM_001033360	226	1	0	1
514	Mroh5	NM_001033365	-160304	0	0	0
515	Mroh5	NM_001033365	-254	1	0	0
516	A430078G23Rik	NM_001033378	-16434	0	0	0
517	Itpripl2	NM_001033380	-10019	0	0	0
518	Tmem104	NM_001033393	9781	0	1	0
519	Krt26	NM_001033397	-3950	0	0	0
520	Krt26	NM_001033397	458	1	1	0
521	Gfod1	NM_001033399	-2669	0	0	0
522	Gfod1	NM_001033399	61359	0	0	1
523	Treml2	NM_001033405	2710	0	1	0
524	Lgr6	NM_001033409	6671	0	0	1
525	Lgr6	NM_001033409	-9325	0	1	0
526	Lgr6	NM_001033409	6713	0	0	1
527	Lgr6	NM_001033409	6708	0	0	1
528	Gm829	NM_001033412	40016	0	1	0
529	Gal3st4	NM_001033416	-3200	0	1	0
530	Gal3st4	NM_001033416	55	1	1	0
531	Dock1	NM_001033420	299	1	0	1
532	Dock1	NM_001033420	11723	0	0	1
533	Thoc2	NM_001033422	686	1	0	1
534	Tmem211	NM_001033428	-26927	0	0	0
535	Tmem211	NM_001033428	-1656	0	0	0
536	Trim75	NM_001033429	-269	1	0	0
537	Atxn7l1	NM_001033436	43462	0	1	0
538	Atxn7l1	NM_001033436	43480	0	1	0
539	Atxn7l1	NM_001033436	-42960	0	0	0
540	Lsmem1	NM_001033437	22414	0	1	0
541	Garem1	NM_001033445	378	1	1	0
542	Garem1	NM_001033445	-65422	0	0	0
543	Ap5b1	NM_001033448	2699	0	1	0
544	Ap5b1	NM_001033448	2719	0	1	0
545	Zfp408	NM_001033451	566	1	1	0
546	Ccdc27	NM_001033455	-21693	0	1	0
547	Ccdc27	NM_001033455	170	1	1	0
548	Lrrc43	NM_001033461	8893	0	0	1
549	6430531B16Rik	NM_001033465	156	1	1	0
550	Adgrg5	NM_001033468	9876	0	1	0
551	Cpxcr1	NM_001033471	-600492	0	0	0
552	A830080D01Rik	NM_001033472	270	1	0	1
553	A830080D01Rik	NM_001033472	140	1	1	0
554	A830080D01Rik	NM_001033472	134	1	1	0
555	Atxn7l3b	NM_001033474	469	1	1	0
556	Tmed8	NM_001033475	101	1	1	0
557	Myrf	NM_001033481	-22277	0	0	1
558	BC048644	NM_001033485	8668	0	1	0
559	BC048644	NM_001033485	8647	0	1	0
560	BC048644	NM_001033485	8562	0	1	0
561	Rnf207	NM_001033489	5618	0	0	1
562	Rnf207	NM_001033489	-295	1	0	0
563	Rnf207	NM_001033489	5409	0	1	0
564	Rnf207	NM_001033489	3077	0	0	1
565	Zfp213	NM_001033496	13708	0	0	0
566	Zfp213	NM_001033496	6207	0	1	0
567	Zfp213	NM_001033496	-12178	0	1	0
568	Wdr72	NM_001033500	182	1	1	0
569	Usp36	NM_001033528	19897	0	0	1
570	AW146154	NM_001033530	-30102	0	0	0
571	AW554918	NM_001033532	61034	0	0	1
572	Layn	NM_001033534	-786	1	0	0
573	Bex6	NM_001033539	20605	0	0	0
574	Bex6	NM_001033539	20970	0	0	0
575	Slc47a2	NM_001033542	91	1	1	0
576	Slc47a2	NM_001033542	126	1	1	0
577	Ccdc185	NM_001033547	209	1	1	0
