	name	feature.name	dist.to.feature	prom	exon	intron
189	Acap3	NM_207223	14313	0	1	0
190	Man1c1	NM_207237	70737	0	0	1
191	Vmn2r-ps11	NR_003962	31509	0	0	1
192	Fance	NR_028297	-15125	0	1	0
193	4930503E24Rik	NR_028310	83263	0	0	0
194	A530088E08Rik	NR_029458	-6440	0	1	0
195	Mir574	NR_030577	24162	0	0	1
196	A930011G23Rik	NR_030692	101962	0	0	1
197	Gm12669	NR_033611	86776	0	0	0
198	Mir1929	NR_035450	22190	0	0	0
199	Mir1971	NR_035499	-47875	0	0	0
200	Mir1982	NR_035503	6628	0	1	0
201	Mir3110	NR_037297	60179	0	0	0
202	Gm20268	NR_037989	113601	0	0	0
203	1700047G03Rik	NR_040447	-16578	0	0	0
204	1700080N15Rik	NR_040500	122634	0	0	0
205	1700028P15Rik	NR_040509	-26028	0	0	0
206	4930455H04Rik	NR_040596	-6261	0	0	1
207	B930018H19Rik	NR_040706	232532	0	0	0
208	B930018H19Rik	NR_040706	17987	0	0	1
209	E030019B13Rik	NR_045082	459	1	1	0
210	Rptoros	NR_045313	26818	0	0	1
211	Grip1os2	NR_045359	94957	0	0	1
212	B630019K06Rik	NR_045448	345	1	1	0
213	1700029N11Rik	NR_045489	111250	0	0	0
214	A430090L17Rik	NR_045836	170792	0	0	1
215	2610027K06Rik	NR_077059	21670	0	0	1
