	name	feature.name	dist.to.feature	prom	exon	intron
61	Kcnd1	NM_008423	-795	1	0	0
62	Kif3a	NM_008443	20848	0	0	1
63	Mc3r	NM_008561	-70858	0	0	0
64	Rbpjl	NM_009036	-22515	0	0	0
65	Mapk10	NM_009158	205508	0	0	1
66	Tacr2	NM_009314	35860	0	0	1
67	Top2b	NM_009409	-56660	0	0	1
68	Tnfsf4	NM_009452	-70583	0	0	0
69	Camp	NM_009921	-12209	0	0	0
70	Hif1a	NM_010431	-139485	0	0	1
71	Hs3st1	NM_010474	-278503	0	0	0
72	Kcna1	NM_010595	-24344	0	0	0
73	Lamc1	NM_010683	46540	0	0	1
74	Lhx4	NM_010712	24364	0	0	1
75	Lhx4	NM_010712	-23121	0	0	0
76	Marcksl1	NM_010807	4528	0	1	0
77	Nnmt	NM_010924	-113925	0	0	1
78	Oit3	NM_010959	2834	0	0	1
79	P2rx4	NM_011026	-26589	0	1	1
80	Prf1	NM_011073	9589	0	0	0
81	Prkce	NM_011104	4784	0	0	1
82	Ptpn1	NM_011201	-192	1	0	0
83	Rnaseh1	NM_011275	9337	0	0	1
84	Rnf7	NM_011279	-10174	0	0	0
85	Cd40	NM_011611	10102	0	0	1
86	Usp12	NM_011669	11849	0	0	1
87	Coro1c	NM_011779	-34065	0	1	0
88	Coro1c	NM_011779	-34335	0	1	0
89	Spry1	NM_011896	3878	0	1	0
90	Psmb3	NM_011971	14638	0	1	0
91	Exo1	NM_012012	-90865	0	1	0
92	Anxa3	NM_013470	-16563	0	0	1
93	Klf10	NM_013692	-71952	0	0	0
94	Ndrg2	NM_013864	2777	0	1	0
95	Adat1	NM_013925	3236	0	0	1
96	Dlc1	NM_015802	51233	0	0	0
97	Dfna5	NM_018769	-16499	0	0	0
98	Sgsh	NM_018822	4449	0	0	1
99	Kcmf1	NM_019715	30232	0	0	1
100	B4galt5	NM_019835	-23151	0	0	0
101	Srd5a3	NM_020611	13035	0	0	1
102	Metap1d	NM_025633	36315	0	0	1
103	Metap1d	NM_025633	36327	0	0	1
104	Fam210b	NM_025912	9381	0	1	0
105	Gpatch1	NM_026181	2803	0	0	1
106	Mrrf	NM_026422	-14533	0	0	1
107	4930591A17Rik	NM_026596	-12471	0	0	0
108	Pdcl3	NM_026850	85082	0	0	0
109	Afap1	NM_027373	-39329	0	0	1
110	Cfap45	NM_027972	8882	0	0	1
111	Chmp4b	NM_029362	66246	0	0	0
112	Dapk1	NM_029653	-104189	0	0	0
113	Lrg1	NM_029796	1711	0	1	0
114	Tchp	NM_029992	25582	0	1	0
115	Plb1	NM_030072	-19251	0	0	0
116	Uck2	NM_030724	35308	0	0	1
117	Syt13	NM_030725	-91838	0	0	0
118	Slc15a1	NM_053079	18375	0	0	1
119	Glrx	NM_053108	30245	0	1	0
120	Selm	NM_053267	-1745	0	0	0
121	Tshz2	NM_080455	-128477	0	0	0
122	Otud7a	NM_130880	87060	0	0	1
123	Adgra3	NM_133911	133079	0	0	0
124	Usb1	NM_133954	8981	0	0	1
125	Vmn1r75	NM_134207	18943	0	0	0
126	Med10	NM_138596	-4106	0	0	0
127	Kdm4c	NM_144787	447066	0	0	0
128	Nkx6-1	NM_144955	306470	0	0	0
129	Ccm2l	NM_145536	8905	0	1	0
130	Parm1	NM_145562	105561	0	1	0
131	Evc2	NM_145920	20636	0	0	1
132	Lrrc3b	NM_146052	-121192	0	0	0
133	Zadh2	NM_146090	241232	0	0	1
134	Olfr720	NM_146392	-67651	0	0	0
135	Olfr720	NM_146392	-67657	0	0	0
136	Olfr1370	NM_146535	18434	0	0	0
137	Olfr31	NM_147027	-11484	0	0	0
138	Opalin	NM_153520	9364	0	1	0
139	Igsf11	NM_170599	52267	0	0	1
140	Igsf11	NM_170599	194384	0	0	0
141	Igsf11	NM_170599	194424	0	0	0
142	Eva1b	NM_172145	-14	1	0	0
143	Wdr11	NM_172255	183555	0	0	0
144	Cnksr3	NM_172546	51071	0	0	1
145	Gramd1b	NM_172768	-83898	0	0	0
146	D8Ertd82e	NM_172911	9109	0	1	0
147	Zbtb37	NM_173424	14030	0	1	0
148	Fam110b	NM_173426	119078	0	0	1
149	Chdh	NM_175343	23113	0	0	1
150	Chdh	NM_175343	36005	0	0	1
151	Zfp804a	NM_175513	355382	0	0	0
152	Wdr43	NM_175639	-1001	1	0	0
153	Acer1	NM_175731	9574	0	0	1
154	6430573F11Rik	NM_176952	-112793	0	0	0
155	Fam179a	NM_177087	33286	0	0	1
156	Wscd2	NM_177292	11993	0	0	1
157	Usp46	NM_177561	64559	0	0	1
158	Zfp507	NM_177739	-354541	0	0	0
159	D11Wsu47e	NM_177777	4403	0	1	0
160	Zfp74	NM_178384	17397	0	1	0
161	A430033K04Rik	NM_183025	24514	0	1	0
162	Zfp516	NM_183033	-38730	0	0	0
163	Nr2f2	NM_183261	-521275	0	0	0
164	Ffar1	NM_194057	631	1	1	0
165	Ffar1	NM_194057	652	1	1	0
166	Ssh1	NM_198109	30781	0	0	1
167	Stpg2	NM_198659	616004	0	0	0
168	Chrm2	NM_203491	-97990	0	0	0
169	Cebpe	NM_207131	-28156	0	0	1
170	Gm12070	NR_002890	661108	0	0	0
171	2610035D17Rik	NR_015556	114705	0	0	1
172	2610035D17Rik	NR_015556	114680	0	0	1
173	2610035D17Rik	NR_015556	53531	0	0	1
174	1500011B03Rik	NR_027818	17409	0	0	1
175	Igsf9b	NR_027907	890	1	1	0
176	4930503E24Rik	NR_028310	83263	0	0	0
177	Mir721	NR_030500	-20539	0	0	1
178	Gm3434	NR_030729	-21870	0	0	0
179	9530091C08Rik	NR_033299	52074	0	0	1
180	Zscan4a	NR_033707	23070	0	0	0
181	Mir1947	NR_035469	33593	0	0	0
182	Mir3079	NR_037240	-49044	0	0	1
183	2310043L19Rik	NR_037994	-40809	0	0	0
184	Tmem132cos	NR_038127	-78503	0	1	0
185	Platr14	NR_040322	-12658	0	0	0
186	1700017J07Rik	NR_040326	9629	0	0	0
187	Gm14204	NR_040359	42585	0	0	0
188	1700047G03Rik	NR_040447	-16578	0	0	0
189	1700066B17Rik	NR_040465	12637	0	0	0
190	1700028P15Rik	NR_040509	304879	0	0	0
191	Gm14015	NR_040637	128690	0	0	0
192	1700095B10Rik	NR_040675	-35780	0	1	0
193	4833417C18Rik	NR_045187	8235	0	0	1
194	4930578E11Rik	NR_045391	-340194	0	0	0
195	Platr21	NR_045455	6784	0	0	1
196	1700029N11Rik	NR_045489	111250	0	0	0
197	E330011O21Rik	NR_045698	-10581	0	0	0
198	E130006D01Rik	NR_045832	-159391	0	0	0
199	3200001D21Rik	NR_045888	-32125	0	0	1
200	4930438E09Rik	NR_045961	-94066	0	0	0
201	Gm10677	NR_046048	-107332	0	0	0
202	4931430N09Rik	NR_046053	-50275	0	0	1
