	name	feature.name	dist.to.feature	prom	exon	intron
43	Gm996	NM_001005424	799	1	1	0
44	Gm996	NM_001005424	813	1	1	0
45	Barhl2	NM_001005477	-116304	0	0	0
46	Barhl2	NM_001005477	-11452	0	0	0
47	Barhl2	NM_001005477	93662	0	0	0
48	Syne2	NM_001005510	15450	0	0	1
49	Syne2	NM_001005510	18694	0	0	1
50	Syne2	NM_001005510	15421	0	0	1
51	Lmtk3	NM_001005511	10236	0	1	0
52	Lmtk3	NM_001005511	10409	0	1	0
53	Lmtk3	NM_001005511	10254	0	1	0
54	Mtus1	NM_001005864	-28028	0	1	0
55	Epb41l1	NM_001006664	30045	0	0	1
56	Epb41l1	NM_001006664	30027	0	0	1
57	Zfp251	NM_001007568	564	1	1	0
58	Zfp251	NM_001007568	536	1	1	0
59	Tceanc	NM_001007577	-118	1	0	0
60	Scaf1	NM_001008422	8375	0	1	0
61	Ccdc177	NM_001008423	2463	0	1	0
62	Ccdc177	NM_001008423	2477	0	1	0
63	Ccdc177	NM_001008423	1569	0	1	0
64	Ccdc177	NM_001008423	1690	0	1	0
65	Wdr34	NM_001008498	14068	0	1	0
66	Mxi1	NM_001008542	-14012	0	0	0
67	Unc13d	NM_001009573	405	1	1	0
68	Sept11	NM_001009818	54889	0	0	1
69	A3galt2	NM_001009819	13621	0	0	0
70	Dock11	NM_001009947	404	1	0	1
71	Dock11	NM_001009947	546	1	0	1
72	Nrsn2	NM_001009948	-76	1	0	0
73	Slc38a8	NM_001009950	22612	0	0	0
74	Mrps33	NM_001010930	-61619	0	0	0
75	Mrps33	NM_001010930	-62144	0	0	0
76	Mrps33	NM_001010930	-115613	0	0	0
77	Xkr7	NM_001011732	132	1	1	0
78	Xkr7	NM_001011732	-153	1	0	0
79	Sctr	NM_001012322	568	1	0	1
80	Hs3st6	NM_001012402	497	1	1	0
81	Hs3st6	NM_001012402	-412	1	0	0
82	Ankrd6	NM_001012451	160	1	0	1
83	Fut10	NM_001012517	32002	0	0	1
84	Smim19	NM_001012667	-31945	0	0	1
85	Wfdc16	NM_001012723	3093	0	0	1
86	Aym1	NM_001012726	23	1	1	0
87	Aym1	NM_001012726	53762	0	0	0
88	Adcy5	NM_001012765	-867	1	0	0
89	Adcy5	NM_001012765	193	1	1	0
90	Npcd	NM_001013360	5340	0	0	1
91	Pfdn4	NM_001013369	-1366	0	0	1
92	Pfdn4	NM_001013369	-26697	0	0	0
93	Lman2l	NM_001013374	36216	0	0	1
94	Uspl1	NM_001013378	797	1	0	1
95	Zfp930	NM_001013379	-25180	0	0	0
96	Dync1li2	NM_001013380	13204	0	0	1
97	Dync1li2	NM_001013380	-13554	0	0	1
98	Lrrc52	NM_001013382	360	1	1	0
99	Podnl1	NM_001013384	8718	0	1	0
100	Grm4	NM_001013385	38923	0	0	1
101	Grm4	NM_001013385	83362	0	0	0
102	Grm4	NM_001013385	847	1	0	1
103	Rasl10b	NM_001013386	2502	0	1	0
104	Cpsf6	NM_001013391	-26112	0	0	0
105	Neurl4	NM_001013414	507	1	0	1
106	Inip	NM_001013577	30932	0	1	0
107	Tmem151b	NM_001013749	4182	0	1	0
108	Tmem151b	NM_001013749	4185	0	1	0
109	Gm597	NM_001013750	-942635	0	0	0
110	Pcdh17	NM_001013753	3754	0	1	0
111	Pcdh17	NM_001013753	3748	0	1	0
112	Slc25a34	NM_001013780	-8339	0	1	0
113	Slc25a34	NM_001013780	-1480	0	0	0
114	Ccdc92b	NM_001013784	-8775	0	0	0
115	Dyrk2	NM_001014390	-89039	0	0	0
116	4930404N11Rik	NM_001014836	-4811	0	0	1
117	Rap1gap2	NM_001015046	17249	0	0	1
118	Rap1gap2	NM_001015046	-204	1	0	0
119	Kdm6b	NM_001017426	-60646	0	1	0
120	Btbd11	NM_001017525	10323	0	0	1
121	Foxred2	NM_001017983	-4944	0	1	0
122	Otol1	NM_001018031	325578	0	0	0
123	Cxx1b	NM_001018063	-22	1	0	0
124	Trim15	NM_001024134	9181	0	1	0
125	Anks6	NM_001024136	17501	0	1	0
126	Anks6	NM_001024136	-281	1	0	0
127	Pla2g4d	NM_001024137	-5596	0	0	0
128	Gpr139	NM_001024138	-17	1	0	0
129	Gm5868	NM_001024147	332	1	0	1
130	Cdhr3	NM_001024478	-26200	0	0	1
131	Cdhr3	NM_001024478	-26180	0	0	1
132	Pdp2	NM_001024606	-326	1	0	1
133	Pdp2	NM_001024606	-315	1	0	1
134	Xirp2	NM_001024618	119630	0	0	0
135	Gm5458	NM_001024706	352519	0	0	0
136	Gm5458	NM_001024706	184114	0	0	0
137	Ttbk2	NM_001024857	745	1	0	1
138	Sept10	NM_001024910	172326	0	1	0
139	Rfx4	NM_001024918	4094	0	0	1
140	Rfx4	NM_001024918	38474	0	0	1
141	Pik3r1	NM_001024955	-13825	0	0	1
142	Arl14ep	NM_001025102	108	1	1	0
143	Cxadr	NM_001025192	8125	0	0	1
144	Mbp	NM_001025245	37848	0	0	1
145	Trp53i11	NM_001025246	-7190	0	0	0
146	Trp53i11	NM_001025246	-7161	0	0	0
147	Tfap2b	NM_001025305	22131	0	1	0
148	Pja2	NM_001025309	58793	0	0	0
149	Sema3g	NM_001025379	12963	0	0	0
150	Gpr17	NM_001025381	-27623	0	0	1
151	Gpr17	NM_001025381	-39930	0	1	0
152	Eno1b	NM_001025388	24082	0	0	1
153	Eno1b	NM_001025388	24082	0	0	1
154	Bpifb9b	NM_001025574	29081	0	0	1
155	Maf	NM_001025577	630	1	1	0
156	Kcnj6	NM_001025590	73186	0	0	1
157	Cadm1	NM_001025600	1091	0	0	1
158	Cadm1	NM_001025600	186	1	0	1
159	Cadm1	NM_001025600	1331	0	0	1
160	Cadm1	NM_001025600	69662	0	0	1
161	Gm527	NM_001025605	-101782	0	0	0
162	Pknox2	NM_001029838	541	1	0	1
163	Itgad	NM_001029872	-19576	0	0	0
164	Nova2	NM_001029877	-337	1	0	0
165	Usp32	NM_001029934	77892	0	0	1
166	Specc1	NM_001029936	684	1	0	1
167	Sec14l3	NM_001029937	-6409	0	0	0
168	Tceal3	NM_001029978	503	1	0	1
169	Kcnk15	NM_001030292	4611	0	1	0
170	Olfm4	NM_001030294	701445	0	0	0
171	Lin28b	NM_001031772	-16053	0	0	0
172	Lin28b	NM_001031772	26	1	1	0
173	Pear1	NM_001032414	-145	1	0	0
174	Ccdc189	NM_001033040	727	1	0	1
175	Bbs1	NM_001033128	-8243	0	1	0
176	Bbs1	NM_001033128	-8293	0	1	0
177	Bbs1	NM_001033128	-8994	0	0	1
178	Osbp	NM_001033174	-7132	0	0	0
179	Slc6a21	NM_001033176	3941	0	0	1
180	Fam8a1	NM_001033192	-74546	0	0	1
181	Pwwp2b	NM_001033206	361	1	0	1
182	Ttc7b	NM_001033213	403	1	0	1
183	Ttc7b	NM_001033213	270	1	0	1
184	Ttc7b	NM_001033213	3294	0	0	1
185	Prickle1	NM_001033217	-47526	0	0	0
186	Prickle1	NM_001033217	240	1	0	1
187	Cblb	NM_001033238	147392	0	0	1
188	Gm266	NM_001033248	584	1	1	0
189	Agap2	NM_001033263	2478	0	0	1
190	Agap2	NM_001033263	19921	0	0	1
191	Qrich2	NM_001033267	7427	0	1	0
192	Qrich2	NM_001033267	391	1	0	1
193	Qrich2	NM_001033267	-2321	0	0	0
194	Slc4a7	NM_001033270	-16586	0	0	0
195	Brd1	NM_001033274	51315	0	0	0
196	Gxylt1	NM_001033275	193378	0	0	0
197	Gxylt1	NM_001033275	18110	0	0	1
198	Kmt2d	NM_001033276	18833	0	1	0
199	Prdm6	NM_001033281	74234	0	0	1
200	BC026585	NM_001033284	38	1	1	0
201	BC026585	NM_001033284	36	1	1	0
202	Cdc42bpa	NM_001033285	-1609	0	0	0
203	Slc9a2	NM_001033289	265	1	1	0
204	Slc9a2	NM_001033289	-668	1	0	0
205	Kiz	NM_001033298	-92091	0	0	0
206	Shb	NM_001033306	-438	1	0	0
207	Vsig10	NM_001033311	-11318	0	0	0
208	Fbxl18	NM_001033312	14278	0	0	1
209	Ccdc61	NM_001033314	6638	0	0	1
210	Carmil2	NM_001033320	3323	0	1	0
211	Carmil2	NM_001033320	3037	0	0	1
212	Carmil2	NM_001033320	2969	0	0	1
213	Carmil2	NM_001033320	3001	0	0	1
214	Tmem231	NM_001033321	422	1	1	0
215	Gucy1a2	NM_001033322	355511	0	0	1
216	Zbtb16	NM_001033324	43812	0	0	1
217	Arhgef9	NM_001033329	14	1	1	0
218	Ttc38	NM_001033337	357	1	0	1
219	Rimbp3	NM_001033338	2466	0	1	0
220	Cdc42bpg	NM_001033342	9468	0	1	0
221	Klhl21	NM_001033352	6611	0	1	0
222	Mroh5	NM_001033365	-15	1	0	0
223	Fubp3	NM_001033389	-51202	0	0	0
224	Tmem104	NM_001033393	24559	0	0	1
225	Krt26	NM_001033397	-3950	0	0	0
226	Gfod1	NM_001033399	61359	0	0	1
227	Treml2	NM_001033405	2710	0	1	0
228	Lgr6	NM_001033409	19813	0	0	1
229	Thoc2	NM_001033422	686	1	0	1
230	Grxcr2	NM_001033426	13582	0	0	0
231	Lyg2	NM_001033427	-5710	0	0	0
232	Atxn7l1	NM_001033436	43480	0	1	0
233	Cpxcr1	NM_001033471	-600492	0	0	0
234	A830080D01Rik	NM_001033472	140	1	1	0
235	BC048644	NM_001033485	16233	0	0	1
236	Rnf207	NM_001033489	3077	0	0	1
237	Rnf207	NM_001033489	5618	0	0	1
238	Zfp213	NM_001033496	-11969	0	1	0
239	Usp36	NM_001033528	16352	0	0	1
240	Rfx7	NM_001033536	8104	0	0	1
241	Bex6	NM_001033539	20605	0	0	0
242	Slc47a2	NM_001033542	265	1	0	1
243	Acsl6	NM_001033599	-2696	0	0	1
244	Ifitm6	NM_001033632	-6827	0	0	0
245	Mef2a	NM_001033713	16826	0	0	1
246	Smim9	NM_001033786	7904	0	0	1
247	Gm5820	NM_001033789	-77257	0	0	0
248	Cpne8	NM_001033851	-134	1	0	0
249	Kcnk9	NM_001033876	-1420	0	0	0
250	Kcnk9	NM_001033876	-326	1	0	0
251	Ldlrad2	NM_001033979	29948	0	0	1
252	Fam92b	NM_001033980	-114150	0	0	0
253	Asic2	NM_001034013	27892	0	0	1
254	Asic2	NM_001034013	-317	1	0	0
255	Ccdc160	NM_001034059	-18590	0	0	0
256	Ppp2r1b	NM_001034085	27274	0	0	1
257	Fam134b	NM_001034851	-38859	0	1	0
258	Armc2	NM_001034858	-112496	0	0	0
259	Armc2	NM_001034858	47065	0	0	1
260	Gm4907	NM_001034864	261011	0	0	0
261	Pnldc1	NM_001034866	30	1	1	0
262	Ccdc24	NM_001034876	-46	1	0	0
263	Pnpla1	NM_001034885	4944	0	0	1
264	Gm5878	NM_001034902	-66	1	0	0
265	Atp2b2	NM_001036684	48	1	1	1
266	Nfatc2	NM_001037178	315	1	0	1
267	Gm10439	NM_001037716	61301	0	0	0
268	Adcy7	NM_001037723	-407	1	0	1
269	Gpx4	NM_001037741	4546	0	0	1
270	Defb48	NM_001037751	11687	0	0	0
271	Cdh3	NM_001037809	32	1	1	0
272	Col28a1	NM_001037865	118118	0	0	1
273	Nell1	NM_001037906	34	1	1	0
274	Ripply2	NM_001037907	-106	1	0	0
275	Usp14	NM_001038589	-21991	0	0	0
276	Usp14	NM_001038589	-22001	0	0	0
277	Cldn19	NM_001038590	1638	0	0	1
278	Cldn19	NM_001038590	1646	0	0	1
279	Cldn19	NM_001038590	1645	0	0	1
280	Glrx2	NM_001038594	5538	0	0	1
281	Olfm1	NM_001038614	289	1	1	0
282	Dnm3	NM_001038619	387	1	0	1
283	Gng7	NM_001038655	19057	0	0	1
284	Slc7a15	NM_001038660	-10338	0	0	1
285	Gpr146	NM_001038703	3050	0	1	1
286	Trim58	NM_001039047	-107	1	0	0
287	Pkib	NM_001039051	553	1	0	1
288	Dmrtc1b	NM_001039116	18210	0	0	0
289	Camk2g	NM_001039139	452	1	0	1
290	Nlrp5	NM_001039143	58553	0	0	0
291	Triobp	NM_001039156	9690	0	0	1
292	Cep350	NM_001039184	56268	0	0	1
293	Mex3c	NM_001039214	-185	1	0	0
294	Mex3c	NM_001039214	-175	1	0	0
295	AI429214	NM_001039220	111450	0	0	0
296	Zfp808	NM_001039239	32694	0	0	1
297	Mobp	NM_001039364	30855	0	0	0
298	Mobp	NM_001039364	54177	0	0	0
299	Vgf	NM_001039385	1645	0	1	0
300	Tex40	NM_001039494	-4025	0	0	1
301	Zfp784	NM_001039532	6944	0	1	0
302	Zfp784	NM_001039532	7771	0	1	0
303	Zfp784	NM_001039532	7228	0	1	0
304	Lhx3	NM_001039653	-196	1	0	0
305	Lhx3	NM_001039653	4265	0	0	1
306	Rasgrf1	NM_001039655	617	1	0	1
307	Slc30a2	NM_001039677	285	1	1	0
308	Slc30a2	NM_001039677	14122	0	1	0
309	Strn4	NM_001039878	176	1	1	1
310	Map2	NM_001039934	293	1	0	1
311	Setd1b	NM_001040398	10150	0	1	0
312	Setd1b	NM_001040398	-3454	0	0	0
313	Shroom4	NM_001040459	57	1	1	0
314	Clmn	NM_001040682	-31669	0	0	0
315	Zfp692	NM_001040686	-45146	0	0	0
316	Rspo4	NM_001040689	79	1	1	0
317	Mtmr7	NM_001040699	-25	1	0	0
318	Snca	NM_001042451	141	1	1	1
319	Anapc5	NM_001042491	-4000	0	0	0
320	Pitx2	NM_001042502	4510	0	1	0
321	Pitx2	NM_001042502	704	1	1	1
322	Sstr2	NM_001042606	1351	0	1	0
323	Dhx15	NM_001042620	137762	0	0	0
324	Smad7	NM_001042660	-23878	0	0	0
325	Rbpms	NM_001042675	-3549	0	0	0
326	Proc	NM_001042767	-8092	0	0	0
327	Cacna1i	NM_001044308	71695	0	1	0
328	Cacna1i	NM_001044308	190	1	1	0
329	Hhipl1	NM_001044380	12238	0	1	0
330	Hhipl1	NM_001044380	90	1	1	0
331	Cacnb3	NM_001044741	-3291	0	0	0
332	Prss38	NM_001045521	18637	0	0	0
333	Bahd1	NM_001045523	-5361	0	0	0
334	Hsf5	NM_001045527	271	1	1	0
335	Hsf5	NM_001045527	236	1	1	0
336	March4	NM_001045533	323	1	1	0
337	Agtpbp1	NM_001048008	264	1	0	1
338	Dusp16	NM_001048054	-454	1	0	0
339	Bdnf	NM_001048139	2268	0	0	1
340	Bdnf	NM_001048139	1343	0	0	1
341	Azi2	NM_001048146	-158505	0	0	0
342	Azi2	NM_001048146	-165008	0	0	0
343	Cerkl	NM_001048176	150	1	1	0
344	Cerkl	NM_001048176	178	1	1	0
345	Cerkl	NM_001048176	194	1	1	0
346	Gypc	NM_001048207	258	1	0	1
347	Cntnap5a	NM_001077425	-804109	0	0	0
348	Slc1a2	NM_001077514	292	1	1	0
349	Shroom3	NM_001077596	43785	0	1	0
350	Nkx2-2	NM_001077632	-7809	0	0	1
351	Nkx2-2	NM_001077632	-49491	0	0	1
352	Nkx2-2	NM_001077632	-1885	0	0	1
353	Nkx2-2	NM_001077632	-8844	0	0	1
354	Nkx2-2	NM_001077632	-8579	0	0	1
355	Dysf	NM_001077694	371	1	1	0
356	Stag2	NM_001077712	334	1	0	1
357	Stag2	NM_001077712	557	1	0	1
358	Sdhaf3	NM_001077713	55838	0	0	1
359	Sdhaf3	NM_001077713	221299	0	0	0
360	Syne1	NM_001079686	-14580	0	0	0
361	Gpc6	NM_001079844	687	1	1	0
362	Gpc6	NM_001079844	453197	0	0	1
363	Repin1	NM_001079905	3982	0	1	0
364	Fgfr1	NM_001079909	965	1	0	1
365	Fgfr1	NM_001079909	19816	0	0	1
366	Tmpo	NM_001080129	-88183	0	0	0
367	Tmpo	NM_001080129	-379390	0	0	0
368	Clta	NM_001080384	24491	0	1	0
369	Fam65c	NM_001080708	20900	0	1	0
370	Ambra1	NM_001080754	42714	0	1	0
371	Prdm13	NM_001080771	285698	0	0	0
372	Prdm13	NM_001080771	203737	0	0	0
373	Prdm13	NM_001080771	6872	0	1	0
374	Aff1	NM_001080798	-43	1	0	1
375	Prdm10	NM_001080817	34147	0	1	0
376	Rapgefl1	NM_001080925	551	1	1	0
377	Rapgefl1	NM_001080925	840	1	1	0
378	Rapgefl1	NM_001080925	818	1	1	0
379	Rapgefl1	NM_001080925	808	1	1	0
380	Rapgefl1	NM_001080925	744	1	1	0
381	Rapgefl1	NM_001080925	769	1	1	0
382	Rapgefl1	NM_001080925	708	1	1	0
383	Rapgefl1	NM_001080925	770	1	1	0
384	Rapgefl1	NM_001080925	697	1	1	0
385	Rapgefl1	NM_001080925	731	1	1	0
386	Angptl8	NM_001080940	4137	0	1	0
387	Aurkc	NM_001080966	303	1	1	1
388	Tubb1	NM_001080971	-3416	0	0	0
389	Ccdc171	NM_001081012	155817	0	1	0
390	Unc79	NM_001081017	67771	0	0	1
391	Tmem243	NM_001081029	29591	0	0	1
392	Dock9	NM_001081039	91601	0	1	0
393	Ptpn23	NM_001081043	9694	0	0	1
394	Kansl1	NM_001081045	395	1	1	0
395	Cnksr1	NM_001081047	-15	1	0	0
396	D130043K22Rik	NM_001081051	-16	1	0	0
397	Zfp707	NM_001081065	318	1	0	1
398	Dennd3	NM_001081066	15149	0	0	1
399	Lrp2	NM_001081088	173	1	1	0
400	Lrp2	NM_001081088	16	1	1	0
401	Taf4	NM_001081092	34222	0	0	1
402	1700009N14Rik	NM_001081095	-405602	0	0	0
403	Grik3	NM_001081097	-113	1	0	0
404	Grik3	NM_001081097	151417	0	0	1
405	Grik3	NM_001081097	92	1	1	0
406	Uvssa	NM_001081101	52555	0	0	0
407	Uvssa	NM_001081101	64576	0	0	0
408	Stim2	NM_001081103	-91851	0	0	0
409	Stim2	NM_001081103	-444	1	0	0
410	Arhgef17	NM_001081116	-13187	0	0	1
411	Phrf1	NM_001081118	18579	0	1	0
412	Map7d2	NM_001081124	249	1	1	0
413	Map7d2	NM_001081124	270	1	1	0
414	Map7d2	NM_001081124	550	1	0	1
415	Map7d2	NM_001081124	534	1	0	1
416	Map7d2	NM_001081124	560	1	0	1
417	Map7d2	NM_001081124	268	1	1	0
418	Gli2	NM_001081125	788	1	0	1
419	Kif16b	NM_001081133	-4159	0	0	0
420	Kif16b	NM_001081133	317173	0	0	0
421	Gabbr2	NM_001081141	153823	0	0	1
422	Gan	NM_001081151	16223	0	0	1
423	Rap1gap	NM_001081155	106	1	0	1
424	Mdga1	NM_001081160	-41077	0	0	0
425	Mdga1	NM_001081160	-237	1	0	0
426	Fam171a1	NM_001081161	-36689	0	0	0
427	Chsy1	NM_001081163	-606	1	0	0
428	Lama5	NM_001081171	39	1	1	0
429	Rsg1	NM_001081174	-14327	0	1	0
430	Rsg1	NM_001081174	-14283	0	1	0
431	Hcn4	NM_001081192	-1198	0	0	0
432	Hcn4	NM_001081192	29617	0	0	1
433	Hcn4	NM_001081192	29580	0	0	1
434	Lemd3	NM_001081193	274	1	1	0
435	L1td1	NM_001081202	29674	0	1	0
436	L1td1	NM_001081202	-13069	0	0	1
437	Dgki	NM_001081206	-54918	0	0	1
438	Prdm14	NM_001081209	-32795	0	0	1
439	Ermp1	NM_001081213	28602	0	0	1
440	Esco1	NM_001081222	499	1	0	1
441	Mn1	NM_001081235	-1133	0	0	0
442	Mn1	NM_001081235	-957	1	0	0
443	2410131K14Rik	NM_001081236	86402	0	0	0
444	Filip1	NM_001081243	166	1	1	0
445	Polr3a	NM_001081247	19398	0	0	1
446	Vcan	NM_001081249	-65054	0	0	0
447	Uggt2	NM_001081252	-153	1	0	0
448	Tbc1d4	NM_001081278	108165	0	1	0
449	Nlrc3	NM_001081280	15208	0	0	1
450	Tmem28	NM_001081283	32311	0	0	0
451	Tmem28	NM_001081283	541	1	1	0
452	Fat1	NM_001081286	2203	0	1	0
453	Fat1	NM_001081286	-251779	0	0	0
454	Fat1	NM_001081286	-14751	0	0	0
455	Fat1	NM_001081286	-13432	0	0	0
456	Fat1	NM_001081286	-12006	0	0	0
457	Fat1	NM_001081286	-11974	0	0	0
458	Fat1	NM_001081286	-12010	0	0	0
459	Mpp7	NM_001081287	-66394	0	0	0
460	Arhgef26	NM_001081295	373	1	1	0
461	Arhgef26	NM_001081295	-180491	0	0	0
462	Adgrl2	NM_001081298	385153	0	0	0
463	Cdh18	NM_001081299	922248	0	0	0
464	Cdh18	NM_001081299	922305	0	0	0
465	Cdh18	NM_001081299	922308	0	0	0
466	Trio	NM_001081302	136385	0	1	0
467	Trio	NM_001081302	144553	0	0	1
468	Trio	NM_001081302	83256	0	0	1
469	Dsel	NM_001081316	404087	0	0	0
470	Mphosph9	NM_001081323	11907	0	0	1
471	Hs3st2	NM_001081327	122	1	1	0
472	Chsy3	NM_001081328	-168	1	0	0
473	Cul9	NM_001081335	3165	0	1	0
474	Dgkh	NM_001081336	-7074	0	0	0
475	Sipa1l2	NM_001081337	94175	0	0	0
476	Adgrd1	NM_001081342	41985	0	0	1
477	Stxbp5	NM_001081344	35101	0	0	1
478	Cep164	NM_001081373	74859	0	0	0
479	Zfp777	NM_001081382	23164	0	1	0
480	Zfp777	NM_001081382	31193	0	0	0
481	Kmt2c	NM_001081383	1062	0	0	1
482	Ctcfl	NM_001081387	11619	0	0	1
483	Rimbp2	NM_001081388	-18096	0	0	0
484	Rimbp2	NM_001081388	509	1	0	1
485	Csmd3	NM_001081391	-77	1	0	0
486	Amotl1	NM_001081395	39564	0	1	0
487	Amotl1	NM_001081395	630	1	0	1
488	Prss33	NM_001081399	635	1	1	0
489	1810013L24Rik	NM_001081400	383363	0	0	0
490	Wdr70	NM_001081402	41210	0	0	1
491	Agmat	NM_001081408	9135	0	1	0
492	Gltscr1	NM_001081418	10760	0	1	0
493	Dip2a	NM_001081419	428	1	0	1
494	Galnt16	NM_001081421	351	1	1	0
495	Chrna10	NM_001081424	-35169	0	0	1
496	Dip2c	NM_001081426	539	1	1	0
497	Dip2c	NM_001081426	-65112	0	0	0
498	Zscan25	NM_001081431	-2918	0	0	0
499	Fbxo47	NM_001081435	210	1	1	0
500	Fbln2	NM_001081437	72504	0	0	0
501	Wdr86	NM_001081441	-8729	0	0	0
502	Wdr86	NM_001081441	-8742	0	0	0
503	Ppp2r5c	NM_001081457	-15665	0	0	1
504	Camta1	NM_001081557	257080	0	0	1
505	Rgs3	NM_001081650	-12909	0	0	1
506	Dact3	NM_001081655	886	1	0	1
507	Fam43b	NM_001081672	1213	0	1	0
508	Fam43b	NM_001081672	11970	0	0	0
509	Tomt	NM_001081679	-1817	0	0	1
510	Ankrd63	NM_001081971	1159	0	1	0
511	Nfix	NM_001081981	-10265	0	0	1
512	Nfix	NM_001081981	-10618	0	0	1
513	Snx27	NM_001082484	261	1	1	0
514	Zfp266	NM_001082485	261	1	0	1
515	St7	NM_001083315	91396	0	0	1
516	Tns3	NM_001083587	22619	0	0	1
517	Tns3	NM_001083587	133636	0	1	0
518	1600012H06Rik	NM_001083881	-8	1	0	0
519	Spata31d1c	NM_001083890	19708	0	0	0
520	Spata31d1c	NM_001083890	19711	0	0	0
521	Plekhg2	NM_001083912	-39	1	0	0
522	Xirp2	NM_001083919	-45971	0	0	0
523	Slc35a2	NM_001083937	109	1	1	0
524	Zfp655	NM_001083958	-13184	0	1	0
525	Spo11	NM_001083959	273	1	0	1
526	Spo11	NM_001083959	277	1	0	1
527	Arid1b	NM_001085355	8249	0	0	1
528	1600014C10Rik	NM_001085385	-9023	0	0	0
529	Pramef6	NM_001085414	18295	0	0	0
530	Gm436	NM_001085504	25001	0	0	0
531	Tmem8b	NM_001085508	13077	0	1	0
532	Myom3	NM_001085509	18428	0	1	0
533	Mpzl3	NM_001093749	467	1	0	1
534	Kif26a	NM_001097621	132266	0	0	0
535	Kif26a	NM_001097621	31671	0	1	0
536	Trerf1	NM_001097623	-29057	0	0	0
537	Cldn34b1	NM_001097980	28570	0	0	0
538	Hic1	NM_001098203	3073	0	1	0
539	Nr1i2	NM_001098404	89311	0	0	1
540	Yy2	NM_001098723	214	1	1	1
541	Tox2	NM_001098799	-21029	0	0	0
542	Tekt5	NM_001099275	178	1	1	0
543	Tekt5	NM_001099275	372	1	1	0
544	Pik3c2b	NM_001099276	322	1	1	0
545	Pik3c2b	NM_001099276	339	1	1	0
546	Grrp1	NM_001099296	-4549	0	0	0
547	Ajap1	NM_001099299	869	1	0	1
548	Ajap1	NM_001099299	-331	1	0	0
549	Ajap1	NM_001099299	3	1	1	0
550	Ajap1	NM_001099299	-114711	0	0	0
551	Ajap1	NM_001099299	386	1	1	0
552	Fam159a	NM_001099303	148	1	1	0
553	R3hdml	NM_001099331	-1150	0	0	0
554	Rapgef2	NM_001099624	1350525	0	0	0
555	Atad2b	NM_001099628	140413	0	0	0
556	Rnf39	NM_001099632	-151	1	0	0
557	Dnah9	NM_001099633	268	1	1	0
558	Htr3a	NM_001099644	10045	0	1	0
559	Npw	NM_001099664	-150	1	0	0
560	Fbxo39	NM_001099688	3126	0	1	0
561	Fbxo39	NM_001099688	3105	0	1	0
562	D3Ertd751e	NM_001099785	1106358	0	0	0
563	D3Ertd751e	NM_001099785	96924	0	0	0
564	Msl2	NM_001100451	-1052	0	0	0
565	Fam169a	NM_001100458	4096	0	0	1
566	Fam169a	NM_001100458	4238	0	0	1
567	Tmem221	NM_001100462	-3796	0	1	0
568	Zcchc24	NM_001101433	27104	0	0	1
569	Zcchc24	NM_001101433	27090	0	0	1
570	Gm44	NM_001101450	-220717	0	0	0
571	Foxi3	NM_001101464	298	1	1	0
572	Akap5	NM_001101471	-21150	0	1	0
573	Zfp703	NM_001101502	4738	0	0	0
574	Clec2l	NM_001101507	35487	0	1	0
575	Susd5	NM_001101510	38368	0	1	0
576	Susd5	NM_001101510	246	1	1	0
577	Tmem233	NM_001101546	-47690	0	0	1
578	Gm7244	NM_001101597	9223	0	0	0
