	name	feature.name	dist.to.feature	prom	exon	intron
42	Rpl17	NM_001002239	-6074	0	0	0
43	Rpl17	NM_001002239	-7812	0	0	0
44	Adgrg6	NM_001002268	75993	0	1	0
45	Adgrg6	NM_001002268	-60308	0	0	0
46	Smg6	NM_001002764	3653	0	1	0
47	Smg6	NM_001002764	3615	0	1	0
48	Ccin	NM_001002787	624	1	1	0
49	AI413582	NM_001002895	-21839	0	0	1
50	AI413582	NM_001002895	-21861	0	0	1
51	Bfsp2	NM_001002896	8712	0	0	1
52	Bfsp2	NM_001002896	-21752	0	0	1
53	Pcdhac2	NM_001003672	12191	0	1	1
54	Erbb2	NM_001003817	10590	0	1	0
55	Erbb2	NM_001003817	6833	0	0	1
56	Erbb2	NM_001003817	3178	0	0	1
57	Erbb2	NM_001003817	6785	0	0	1
58	Ddx11	NM_001003919	37392	0	0	0
59	Rab3ip	NM_001003950	11039	0	1	0
60	Ces5a	NM_001003951	4418	0	0	1
61	Ces5a	NM_001003951	4424	0	0	1
62	Crtc1	NM_001004062	-13095	0	1	0
63	Crtc1	NM_001004062	-13064	0	1	0
64	Zfp619	NM_001004139	141508	0	0	0
65	Zfp366	NM_001004149	-2332	0	0	0
66	Psg22	NM_001004152	16193	0	0	0
67	9930012K11Rik	NM_001004155	-8350	0	0	1
68	Scarf1	NM_001004157	1653	0	1	0
69	Sgpp2	NM_001004173	12794	0	0	1
70	Maml3	NM_001004176	151095	0	0	1
71	Maml3	NM_001004176	151229	0	0	1
72	Fam222a	NM_001004180	10423	0	0	1
73	Tmem178b	NM_001004182	20353	0	0	1
74	Slc28a1	NM_001004184	29985	0	0	1
75	Slc28a1	NM_001004184	-17413	0	0	1
76	Whamm	NM_001004185	56327	0	0	1
77	Whamm	NM_001004185	56343	0	0	1
78	2610020H08Rik	NM_001004187	18108	0	0	1
79	Nuak1	NM_001004363	-43099	0	0	0
80	Actr3b	NM_001004365	128701	0	0	0
81	Cxxc4	NM_001004367	-46476	0	0	0
82	Cxxc4	NM_001004367	-118425	0	0	0
83	Cxxc4	NM_001004367	-221749	0	0	0
84	Gpr158	NM_001004761	155224	0	0	1
85	Dbx1	NM_001005232	174206	0	0	1
86	Dbx1	NM_001005232	186336	0	0	1
87	Ado	NM_001005419	-117770	0	0	0
88	Ado	NM_001005419	-117946	0	0	0
89	Stmnd1	NM_001005422	-74496	0	0	0
90	Mreg	NM_001005423	90535	0	0	0
91	Mreg	NM_001005423	16934	0	0	1
92	Mreg	NM_001005423	90564	0	0	0
93	Barhl2	NM_001005477	-60955	0	0	0
94	Syne2	NM_001005510	15319	0	0	1
95	Syne2	NM_001005510	15270	0	0	1
96	Syne2	NM_001005510	18694	0	0	1
97	Lmtk3	NM_001005511	10209	0	1	0
98	Lmtk3	NM_001005511	9481	0	1	0
99	Phactr1	NM_001005740	18026	0	0	1
100	Phactr1	NM_001005748	-189946	0	0	1
101	Phactr1	NM_001005748	-166050	0	0	1
102	Patj	NM_001005787	23695	0	0	1
103	Clec4a4	NM_001005860	-15634	0	0	0
104	Clec4a4	NM_001005860	10060	0	0	1
105	Mtus1	NM_001005863	20281	0	0	1
106	Adam22	NM_001007221	-9289	0	0	0
107	Spag8	NM_001007463	490	1	1	0
108	Slc7a6os	NM_001007567	15752	0	0	1
109	Tceanc	NM_001007577	-118	1	0	0
110	Akirin2	NM_001007589	-55206	0	0	0
111	Akirin2	NM_001007589	-111619	0	0	0
112	Akirin2	NM_001007589	-111757	0	0	0
113	Akirin2	NM_001007589	-111589	0	0	0
114	Akirin2	NM_001007589	-111791	0	0	0
115	Rtn1	NM_001007596	24166	0	1	0
116	Rtn1	NM_001007596	12496	0	0	1
117	Daam2	NM_001008231	35462	0	0	1
118	Asap3	NM_001008232	10805	0	0	1
119	Asap3	NM_001008232	10664	0	0	1
120	Asap3	NM_001008232	10844	0	0	1
121	Asap3	NM_001008232	10824	0	0	1
122	Asap3	NM_001008232	10630	0	0	1
123	Asap3	NM_001008232	10621	0	0	1
124	Aox2	NM_001008419	-20976	0	0	1
125	Scaf1	NM_001008422	9096	0	1	0
126	Zfyve26	NM_001008550	16210	0	1	0
127	Tmem232	NM_001008973	365994	0	0	0
128	Tmem232	NM_001008973	-31095	0	0	0
129	Armcx5	NM_001009575	203	1	1	0
130	Armcx5	NM_001009575	188	1	1	0
131	A3galt2	NM_001009819	11355	0	0	0
132	Dock11	NM_001009947	-227490	0	0	0
133	Dock11	NM_001009947	77	1	1	0
134	Dock11	NM_001009947	442	1	0	1
135	Dock11	NM_001009947	486	1	0	1
136	Dock11	NM_001009947	14	1	1	0
137	Slc38a8	NM_001009950	10588	0	0	1
138	Slc38a8	NM_001009950	-4407	0	0	0
139	Ficd	NM_001010825	8928	0	1	0
140	Gjb6	NM_001010937	-1732	0	0	0
141	Gjb6	NM_001010937	-1561	0	0	0
142	Gpr12	NM_001010941	-7126	0	0	0
143	Rnase13	NM_001011687	-19570	0	0	0
144	Olfr1386	NM_001011741	3732	0	0	0
145	Olfr287	NM_001011780	-5131	0	0	0
146	Olfr987	NM_001011785	64895	0	0	0
147	Olfr213	NM_001011801	-11337	0	0	0
148	Olfr533	NM_001011815	8139	0	0	0
149	Olfr1490	NM_001011832	6364	0	0	0
150	Olfr1463	NM_001011840	-5373	0	0	0
151	Olfr412	NM_001011851	92940	0	0	1
152	Olfr412	NM_001011851	31368	0	0	1
153	Slc25a47	NM_001012310	4931	0	1	0
154	Sctr	NM_001012322	2758	0	0	1
155	Mdk	NM_001012335	3058	0	1	0
156	Zfp708	NM_001012448	4140	0	0	1
157	Ehmt1	NM_001012518	-1890	0	0	0
158	Smim19	NM_001012667	-32005	0	0	1
159	Aym1	NM_001012726	40444	0	0	0
160	Aym1	NM_001012726	40483	0	0	0
161	Adcy5	NM_001012765	67755	0	0	1
162	Zfp787	NM_001013012	39184	0	0	0
163	Usp13	NM_001013024	54072	0	0	1
164	Osm	NM_001013365	-2191	0	0	0
165	Wdr91	NM_001013366	14353	0	0	1
166	Prkaa1	NM_001013367	16715	0	0	1
167	Prkaa1	NM_001013367	-354	1	0	0
168	E2f8	NM_001013368	-26171	0	0	0
169	E2f8	NM_001013368	2752	0	0	1
170	Pfdn4	NM_001013369	-1160	0	0	1
171	Pfdn4	NM_001013369	-10503	0	1	0
172	Dtx3l	NM_001013371	-8910	0	1	0
173	Utp18	NM_001013375	68196	0	0	0
174	Utp18	NM_001013375	68383	0	0	0
175	Dync1li2	NM_001013380	6838	0	0	1
176	Dync1li2	NM_001013380	13245	0	0	1
177	Rsad1	NM_001013381	4527	0	1	0
178	Grm4	NM_001013385	90666	0	0	0
179	Mrs2	NM_001013389	-8436	0	0	0
180	Cpsf6	NM_001013391	40844	0	0	0
181	Cpsf6	NM_001013391	40857	0	0	0
182	Tcaim	NM_001013405	6819	0	0	1
183	Ric8b	NM_001013441	20735	0	0	1
184	Ric8b	NM_001013441	20708	0	0	1
185	Inip	NM_001013577	30735	0	1	0
186	Trim6	NM_001013616	9377	0	1	0
187	Trim6	NM_001013616	9404	0	1	0
188	Ddn	NM_001013741	8483	0	0	0
189	Tmem151b	NM_001013749	4415	0	1	0
190	Tmem151b	NM_001013749	3979	0	1	0
191	Tmem151b	NM_001013749	3838	0	1	0
192	Gm597	NM_001013750	800617	0	0	0
193	Pcdh17	NM_001013753	-692641	0	0	0
194	Pcdh17	NM_001013753	-653849	0	0	0
195	Grhl3	NM_001013756	25013	0	0	1
196	Grhl3	NM_001013756	-12100	0	0	0
197	Gas2l2	NM_001013759	263	1	1	0
198	Gas2l2	NM_001013759	-505	1	0	0
199	Gas2l2	NM_001013759	292	1	1	0
200	Gmnc	NM_001013761	35867	0	0	0
201	Gm973	NM_001013771	-8825	0	0	0
202	Gm973	NM_001013771	22639	0	0	1
203	Ccdc92b	NM_001013784	8386	0	0	1
204	Dyrk2	NM_001014390	-93967	0	0	0
205	Fbxw22	NM_001014395	-4581	0	0	0
206	E130308A19Rik	NM_001015681	48765	0	0	1
207	E130308A19Rik	NM_001015681	48797	0	0	1
208	Tbata	NM_001017407	29621	0	1	0
209	Tbata	NM_001017407	22600	0	1	0
210	Zscan18	NM_001017955	-19118	0	0	0
211	Grxcr1	NM_001018019	344812	0	0	0
212	Grxcr1	NM_001018019	44766	0	0	1
213	Sp3	NM_001018042	-23134	0	0	0
214	Sp3	NM_001018042	-23167	0	0	0
215	Sp3	NM_001018042	-23156	0	0	0
216	Cxx1b	NM_001018063	13	1	1	0
217	Cxx1b	NM_001018063	-25	1	0	0
218	Ldoc1	NM_001018087	105743	0	0	0
219	Anks6	NM_001024136	-7891	0	0	0
220	Anks6	NM_001024136	21568	0	0	1
221	Anks6	NM_001024136	-7797	0	0	0
222	Adamts15	NM_001024139	212118	0	0	0
223	Adamts15	NM_001024139	50100	0	0	0
224	Bcat1	NM_001024468	50681	0	1	0
225	Bcat1	NM_001024468	158194	0	0	0
226	Bcat1	NM_001024468	60599	0	0	0
227	Ankrd28	NM_001024604	-26830	0	0	0
228	Ankrd28	NM_001024604	-26824	0	0	0
229	Ankrd28	NM_001024604	-26816	0	0	0
230	Inpp4b	NM_001024617	226764	0	0	1
231	Cdkl5	NM_001024624	497	1	0	1
232	Cdkl5	NM_001024624	527	1	0	1
233	Cdkl5	NM_001024624	407	1	0	1
234	Cpa2	NM_001024698	-617	1	0	0
235	Cpa2	NM_001024698	10651	0	0	1
236	Zbtb45	NM_001024699	2001	0	1	0
237	Mctp2	NM_001024703	106394	0	0	1
238	Mctp2	NM_001024703	957249	0	0	0
239	Mctp2	NM_001024703	849786	0	0	0
240	Mctp2	NM_001024703	849830	0	0	0
241	Mctp2	NM_001024703	-147770	0	0	0
242	Gm5458	NM_001024706	183791	0	0	0
243	Triobp	NM_001024716	-3465	0	0	1
244	Hmcn1	NM_001024720	-31919	0	0	0
245	C330021F23Rik	NM_001024728	8260	0	0	1
246	Apol7b	NM_001024848	13165	0	0	1
247	Rfx4	NM_001024918	-34538	0	0	1
248	Rfx4	NM_001024918	-37549	0	1	0
249	Ntrk2	NM_001025074	325797	0	0	0
250	Ntrk2	NM_001025074	269304	0	0	1
251	Rhox1	NM_001025084	3725	0	0	1
252	Cracr2b	NM_001025103	-1497	0	1	0
253	Cracr2b	NM_001025103	473	1	0	1
254	Cracr2b	NM_001025103	426	1	0	1
255	Cxadr	NM_001025192	25134	0	0	1
256	Cxadr	NM_001025192	8171	0	0	1
257	Trp53i11	NM_001025246	8522	0	0	1
258	Mbp	NM_001025254	27297	0	0	1
259	Tfap2b	NM_001025305	21877	0	0	1
260	Tfap2b	NM_001025305	-849	1	0	1
261	Fam196b	NM_001025382	20297	0	0	1
262	Fam196b	NM_001025382	145962	0	0	1
263	Fam196b	NM_001025382	145917	0	0	1
264	Fam196b	NM_001025382	188733	0	0	1
265	Eno1b	NM_001025388	63391	0	0	0
266	Eno1b	NM_001025388	63391	0	0	0
267	Sufu	NM_001025391	37340	0	0	1
268	Btbd3	NM_001025431	-402867	0	0	0
269	Btbd3	NM_001025431	-24068	0	0	0
270	Camk2d	NM_001025439	18360	0	0	1
271	Aptx	NM_001025444	-45	1	0	0
272	Maf	NM_001025577	73957	0	0	0
273	Maf	NM_001025577	340130	0	0	0
274	Maf	NM_001025577	-290306	0	0	0
275	Maf	NM_001025577	-43677	0	0	0
276	Maf	NM_001025577	176738	0	0	0
277	Maf	NM_001025577	73975	0	0	0
278	Maf	NM_001025577	449252	0	0	1
279	Maf	NM_001025577	416540	0	0	1
280	Maf	NM_001025577	416549	0	0	1
281	Maf	NM_001025577	410909	0	0	1
282	Kcnj6	NM_001025590	125547	0	0	0
283	Kcnj6	NM_001025590	125517	0	0	0
284	Kcnj6	NM_001025590	125337	0	0	0
285	Kcnj6	NM_001025590	125691	0	0	0
286	Zbtb43	NM_001025594	-47593	0	0	0
287	Zbtb43	NM_001025594	-47614	0	0	0
288	Gm5168	NM_001025607	234681	0	0	0
289	Dnajc19	NM_001026211	-211182	0	0	0
290	Npnt	NM_001029836	-337	1	0	0
291	Npnt	NM_001029836	-44983	0	0	1
292	Pknox2	NM_001029838	51164	0	0	1
293	Slc16a6	NM_001029842	-22846	0	0	1
294	Slc16a6	NM_001029842	-14681	0	0	1
295	Slc16a6	NM_001029842	-22866	0	0	1
296	Vrk1	NM_001029844	217670	0	0	0
297	Pdzd4	NM_001029868	260	1	1	0
298	Pdzd4	NM_001029868	246	1	1	0
299	Pdzd4	NM_001029868	726	1	0	1
300	Pdzd4	NM_001029868	271	1	1	0
301	Pdzd4	NM_001029868	248	1	1	0
302	Itgad	NM_001029872	-20129	0	0	0
303	Itgad	NM_001029872	-20082	0	0	0
304	Itgad	NM_001029872	-20107	0	0	0
305	Nova2	NM_001029877	24195	0	0	1
306	Nova2	NM_001029877	24152	0	0	1
307	Gm5796	NM_001029930	86522	0	0	0
308	Specc1	NM_001029936	-61737	0	0	0
309	Fat2	NM_001029988	-29824	0	0	0
310	Fat2	NM_001029988	-24242	0	0	0
311	Enpp7	NM_001030291	-15108	0	0	0
312	Olfm4	NM_001030294	1396107	0	0	0
313	Olfm4	NM_001030294	1192153	0	0	0
314	Olfm4	NM_001030294	269711	0	0	0
315	Olfm4	NM_001030294	87427	0	0	0
316	Tmprss11c	NM_001030297	6529	0	0	1
317	Kcnh8	NM_001031811	-408	1	0	0
318	Pear1	NM_001032414	-9622	0	1	0
319	Bbs1	NM_001033128	7382	0	1	0
320	Rnf149	NM_001033135	-20545	0	0	0
321	AI846148	NM_001033139	-10326	0	0	0
322	Sdhaf1	NM_001033140	-19723	0	0	0
323	Plekhm2	NM_001033150	9891	0	0	1
324	Plekhm2	NM_001033150	10045	0	0	1
325	Fbxo33	NM_001033156	-493812	0	0	0
326	Slc22a23	NM_001033167	-8455	0	0	0
327	Usp31	NM_001033173	-5031	0	0	0
328	Slc6a21	NM_001033176	15795	0	0	0
329	Slc6a21	NM_001033176	-2864	0	0	0
330	1700057G04Rik	NM_001033184	25773	0	0	1
331	Ccdc190	NM_001033185	3067	0	0	1
332	C77080	NM_001033189	24365	0	1	0
333	C77080	NM_001033189	24242	0	1	0
334	Pwwp2b	NM_001033206	4766	0	0	1
335	Pwwp2b	NM_001033206	4800	0	0	1
336	Pwwp2b	NM_001033206	4778	0	0	1
337	Myzap	NM_001033208	25452	0	0	1
338	Myzap	NM_001033208	25497	0	0	1
339	Xylb	NM_001033209	5837	0	0	1
340	Ttc7b	NM_001033213	23432	0	0	1
341	Zfp957	NM_001033215	5096	0	0	1
342	Prickle1	NM_001033217	-138364	0	0	0
343	Prickle1	NM_001033217	-95582	0	0	0
344	Prickle1	NM_001033217	-117579	0	0	0
345	Prickle1	NM_001033217	-138195	0	0	0
346	Prickle1	NM_001033217	-117599	0	0	0
347	Prickle1	NM_001033217	-47549	0	0	0
348	Prickle1	NM_001033217	-156122	0	0	0
349	Prickle1	NM_001033217	-25833	0	0	0
350	Pnrc1	NM_001033225	-8699	0	0	0
351	Pnrc1	NM_001033225	-8749	0	0	0
352	Cblb	NM_001033238	48196	0	0	1
353	Cblb	NM_001033238	48195	0	0	1
354	Cfap44	NM_001033247	80381	0	0	1
355	Cfap44	NM_001033247	80540	0	1	0
356	Plekhg1	NM_001033253	-43462	0	0	1
357	Phactr2	NM_001033257	-2419	0	0	1
358	Stox1	NM_001033260	58	1	1	0
359	Agap2	NM_001033263	4599	0	1	0
360	Slc4a7	NM_001033270	-139658	0	0	0
361	Spata13	NM_001033272	-120341	0	0	0
362	Spata13	NM_001033272	-120324	0	0	0
363	5031439G07Rik	NM_001033273	-13861	0	0	0
364	Brd1	NM_001033274	4696	0	1	0
365	Gxylt1	NM_001033275	161083	0	0	0
366	Gxylt1	NM_001033275	32768	0	1	0
367	Gxylt1	NM_001033275	160887	0	0	0
368	Gxylt1	NM_001033275	161077	0	0	0
369	Gxylt1	NM_001033275	108047	0	0	0
370	Gxylt1	NM_001033275	141495	0	0	0
371	Gxylt1	NM_001033275	190748	0	0	0
372	Spryd3	NM_001033277	3100	0	0	1
373	Prdm6	NM_001033281	-3536	0	0	0
374	Prdm6	NM_001033281	9195	0	0	1
375	Cdc42bpa	NM_001033285	14	1	1	0
376	Slc30a10	NM_001033286	-1385	0	0	1
377	Slc30a10	NM_001033286	-1424	0	0	1
378	Slc9a2	NM_001033289	-22497	0	0	0
379	Slc9a2	NM_001033289	-18824	0	0	0
380	Kiz	NM_001033298	12704	0	0	1
381	Kiz	NM_001033298	-31734	0	0	0
382	Kiz	NM_001033298	-31752	0	0	0
383	Kiz	NM_001033298	-31681	0	0	0
384	Zfp217	NM_001033299	26137	0	0	0
385	Shb	NM_001033306	1504	0	0	1
386	Shb	NM_001033306	38680	0	0	1
387	Shb	NM_001033306	23551	0	0	1
388	Themis2	NM_001033308	2161	0	0	1
389	Themis2	NM_001033308	2156	0	0	1
390	Vsig10	NM_001033311	-2762	0	0	0
391	Hipk4	NM_001033315	807	1	0	1
392	Zbtb16	NM_001033324	89928	0	0	1
393	Zbtb16	NM_001033324	361	1	0	1
394	Zbtb16	NM_001033324	-4885	0	0	0
395	Tmem185a	NM_001033328	-155	1	0	0
396	Arhgef9	NM_001033329	462	1	0	1
397	Arhgef9	NM_001033329	-30008	0	0	0
398	Arhgef9	NM_001033329	263	1	0	1
399	Arhgef9	NM_001033329	-30140	0	0	0
400	Arhgef9	NM_001033329	-109193	0	0	0
401	Arhgef9	NM_001033329	-29998	0	0	0
402	Arhgef9	NM_001033329	244	1	0	1
403	Arhgef9	NM_001033329	14	1	1	0
404	Frmpd4	NM_001033330	454223	0	0	1
405	Myrfl	NM_001033333	61746	0	0	1
406	Serpina3f	NM_001033335	3681	0	1	1
407	Lrrc30	NM_001033340	111182	0	0	0
408	Cdc42bpg	NM_001033342	-3216	0	0	0
409	Sec31b	NM_001033343	14522	0	0	1
410	Grin3a	NM_001033351	-34130	0	0	0
411	Grin3a	NM_001033351	-34292	0	0	0
412	Ntn5	NM_001033356	-8685	0	0	0
413	Ntn5	NM_001033356	-7608	0	0	0
414	Ntn5	NM_001033356	-8093	0	0	0
415	Cntn5	NM_001033359	169667	0	0	1
416	Gpr101	NM_001033360	-219132	0	0	0
417	Pgr15l	NM_001033361	-117435	0	0	0
418	Mroh5	NM_001033365	-336431	0	0	0
419	Cdk15	NM_001033373	52434	0	0	1
420	A430078G23Rik	NM_001033378	-81	1	0	0
421	A430078G23Rik	NM_001033378	-61	1	0	0
422	A430078G23Rik	NM_001033378	-45	1	0	0
423	Tmem104	NM_001033393	14637	0	0	1
424	Krt26	NM_001033397	-6468	0	0	0
425	Gfod1	NM_001033399	7363	0	0	1
426	Nutm2	NM_001033400	1465	0	0	1
427	Nutm2	NM_001033400	23455	0	0	0
428	Gm829	NM_001033412	-43518	0	0	0
429	Gm829	NM_001033412	16597	0	0	1
430	Thoc2	NM_001033422	118	1	0	1
431	Thoc2	NM_001033422	131	1	0	1
432	Thoc2	NM_001033422	-11881	0	0	0
433	Thoc2	NM_001033422	556	1	0	1
434	Tmem211	NM_001033428	9935	0	0	1
435	Tmem211	NM_001033428	9956	0	0	1
436	Tmem211	NM_001033428	-12183	0	0	0
437	Kdm7a	NM_001033430	-80134	0	0	0
438	Kdm7a	NM_001033430	-74810	0	0	0
439	Atxn7l1	NM_001033436	-51105	0	0	0
440	Atxn7l1	NM_001033436	38954	0	0	1
441	Atxn7l1	NM_001033436	39714	0	0	1
442	Gm1587	NM_001033440	-1158	0	0	0
443	Alg10b	NM_001033441	-11653	0	0	0
444	Alg10b	NM_001033441	-158969	0	0	0
445	Gm1604b	NM_001033442	-15236	0	0	0
446	Gm1604b	NM_001033442	-15236	0	0	0
447	Cdkl4	NM_001033443	-56051	0	0	1
448	Zbtb2	NM_001033466	11296	0	0	1
449	A830080D01Rik	NM_001033472	787	1	0	1
450	A830080D01Rik	NM_001033472	288	1	0	1
451	A830080D01Rik	NM_001033472	284	1	0	1
452	A830080D01Rik	NM_001033472	303	1	0	1
453	A830080D01Rik	NM_001033472	276	1	0	1
454	A830080D01Rik	NM_001033472	260	1	0	1
455	Gm1527	NM_001033479	75702	0	0	0
456	Myrf	NM_001033481	-30969	0	0	1
457	Iqgap3	NM_001033484	12006	0	0	1
458	Iqgap3	NM_001033484	15778	0	0	1
459	Wdr72	NM_001033500	34714	0	1	0
460	Usp36	NM_001033528	13694	0	0	1
461	Tnfaip8l3	NM_001033535	41047	0	1	0
462	Il20rb	NM_001033543	46658	0	0	0
463	Il20rb	NM_001033543	99250	0	0	0
464	Il20rb	NM_001033543	46647	0	0	0
465	Il20rb	NM_001033543	46673	0	0	0
466	Ccdc185	NM_001033547	21195	0	0	0
467	Lrrc8b	NM_001033550	44023	0	0	1
468	Mef2a	NM_001033713	-70637	0	0	0
469	Tmem2	NM_001033759	40447	0	0	1
470	Tmem2	NM_001033759	7589	0	0	1
471	Tmem2	NM_001033759	73960	0	1	0
472	Tmem2	NM_001033759	40369	0	0	1
473	4930596D02Rik	NM_001033766	96646	0	0	0
474	Ube2u	NM_001033773	115249	0	0	0
475	Gm5592	NM_001033782	-118938	0	0	0
476	Smim9	NM_001033786	-69207	0	0	1
477	Smim9	NM_001033786	7904	0	0	1
478	Smim9	NM_001033786	8059	0	0	1
479	B020004J07Rik	NM_001033790	-29638	0	0	0
480	Cldn34b4	NM_001033799	4725	0	0	0
481	Kcnk9	NM_001033876	33077	0	0	1
482	Kcnk9	NM_001033876	214183	0	0	0
483	Adamts17	NM_001033877	-9199	0	0	0
484	Adamts17	NM_001033877	2630	0	0	1
485	Ldlrad2	NM_001033979	11116	0	1	0
486	Ldlrad2	NM_001033979	16317	0	1	0
487	Ldlrad2	NM_001033979	16325	0	1	0
488	Ldlrad2	NM_001033979	16284	0	1	0
489	Ldlrad2	NM_001033979	16152	0	0	1
490	Fam92b	NM_001033980	-133772	0	0	0
491	Fam92b	NM_001033980	-92626	0	0	0
492	Fam92b	NM_001033980	-92579	0	0	0
493	Fam92b	NM_001033980	-92600	0	0	0
494	Asic2	NM_001034013	688	1	1	0
495	Ccdc160	NM_001034059	-70	1	0	0
496	Ccdc160	NM_001034059	-1425	0	0	0
497	Ccdc160	NM_001034059	111	1	1	0
498	Ccdc160	NM_001034059	152	1	0	1
499	Ccdc160	NM_001034059	-14225	0	0	0
500	Ccdc160	NM_001034059	-1398	0	0	0
501	Ccdc160	NM_001034059	83	1	1	0
502	Shank1	NM_001034115	15769	0	1	0
503	Ank2	NM_001034168	-1365	0	0	1
504	Fam134b	NM_001034851	29113	0	0	1
505	Fam134b	NM_001034851	-36887	0	0	1
506	Fam134b	NM_001034851	-73553	0	0	1
507	Armc2	NM_001034858	33479	0	0	1
508	Gm4907	NM_001034864	259483	0	0	0
509	Gm853	NM_001034872	3160	0	1	0
510	Bpifb4	NM_001034875	-5237	0	0	0
511	Pnpla1	NM_001034885	-24380	0	0	1
512	Ermard	NM_001034891	55833	0	0	0
513	Sorbs1	NM_001034964	-4701	0	0	1
514	Trpm3	NM_001035239	-13735	0	0	0
515	Trpm3	NM_001035241	55070	0	0	1
516	Nrbf2	NM_001036293	-5980	0	0	0
517	Nrbf2	NM_001036293	-12186	0	0	0
518	Nrbf2	NM_001036293	-50159	0	0	0
519	Nrbf2	NM_001036293	-115805	0	0	0
520	Nrbf2	NM_001036293	-68300	0	0	0
521	Nacc2	NM_001037098	19116	0	0	1
522	Musk	NM_001037127	23	1	1	0
523	Musk	NM_001037127	65365	0	0	1
524	Musk	NM_001037127	24	1	1	0
525	Ccne2	NM_001037134	-8487	0	0	0
526	Agap1	NM_001037136	102716	0	0	1
527	Agap1	NM_001037136	100522	0	0	1
528	Gm4925	NM_001037166	14988	0	0	0
529	Nfatc2	NM_001037177	-564	1	0	1
530	Defb36	NM_001037247	3471	0	0	1
531	Alpk2	NM_001037294	44659	0	1	0
532	Alpk2	NM_001037294	43796	0	1	0
533	Alpk2	NM_001037294	44845	0	1	0
534	Piezo1	NM_001037298	3872	0	0	1
535	Rusc2	NM_001037709	-8775	0	1	0
536	Adcy7	NM_001037723	2475	0	0	1
537	Adcy7	NM_001037723	2504	0	0	1
538	Adcy7	NM_001037723	2499	0	0	1
539	Adcy7	NM_001037724	16315	0	0	1
540	Arhgef10	NM_001037736	16926	0	0	1
541	Defb48	NM_001037751	31448	0	1	0
542	Brms1l	NM_001037756	111716	0	0	0
543	Brms1l	NM_001037756	133943	0	0	0
544	Spn	NM_001037810	-19209	0	0	0
545	Atp11c	NM_001037863	666	1	0	1
546	Atp11c	NM_001037863	637	1	0	1
547	Gm6377	NM_001037917	264327	0	0	0
548	Gm6377	NM_001037917	192732	0	0	0
549	Cks1brt	NM_001037922	24591	0	0	0
550	Lekr1	NM_001037923	77667	0	0	1
551	Gm6878	NM_001037931	5487	0	0	1
552	Gm6878	NM_001037931	-32844	0	0	1
553	Gm6878	NM_001037931	5805	0	0	1
554	Fer	NM_001037997	-69607	0	0	0
555	Fer	NM_001037997	-111477	0	0	0
556	Usp14	NM_001038589	-21991	0	0	0
557	Usp14	NM_001038589	-21996	0	0	0
558	Usp14	NM_001038589	-22024	0	0	0
559	Glrx2	NM_001038594	13575	0	1	0
560	Glrx2	NM_001038594	5332	0	0	1
561	Kcnh1	NM_001038607	253591	0	0	1
562	Kcnh1	NM_001038607	253789	0	0	1
563	Mapt	NM_001038609	82755	0	0	1
564	Mapt	NM_001038609	75248	0	1	0
565	Mapt	NM_001038609	65173	0	0	1
566	Olfm1	NM_001038612	86946	0	0	0
567	Olfm1	NM_001038612	90634	0	0	0
568	Olfm1	NM_001038612	90654	0	0	0
569	Olfm1	NM_001038612	86729	0	0	0
570	Dnm3	NM_001038619	77854	0	0	1
