	name	feature.name	dist.to.feature	prom	exon	intron
81	C77080	NM_001033189	22274	0	0	1
82	Gtf3c3	NM_001033194	-50186	0	0	1
83	Prickle1	NM_001033217	29144	0	0	1
84	Prickle1	NM_001033217	47507	0	0	1
85	Prickle1	NM_001033217	-95582	0	0	0
86	Ccdc114	NM_001033243	606	1	0	1
87	Gm266	NM_001033248	-178	1	0	0
88	Qrich2	NM_001033267	391	1	0	1
89	Spata13	NM_001033272	-47544	0	0	0
90	Gxylt1	NM_001033275	141495	0	0	0
91	Gxylt1	NM_001033275	141515	0	0	0
92	Spryd3	NM_001033277	2558	0	0	1
93	Shb	NM_001033306	23551	0	0	1
94	Zbtb16	NM_001033324	15884	0	0	1
95	Zbtb16	NM_001033324	10879	0	0	1
96	Mmp25	NM_001033339	5028	0	1	0
97	Lrrc30	NM_001033340	80295	0	0	0
98	Lrrc30	NM_001033340	132442	0	0	0
99	Cdc42bpg	NM_001033342	442	1	0	1
100	Ccdc27	NM_001033455	-21723	0	1	0
101	Wdr72	NM_001033500	34891	0	0	1
102	Ifitm6	NM_001033632	-837	1	0	0
103	Adamts17	NM_001033877	27695	0	0	1
104	Fam92b	NM_001033980	-30505	0	0	0
105	Fam92b	NM_001033980	-30535	0	0	0
106	Fam92b	NM_001033980	-51956	0	0	0
107	Limk2	NM_001034030	2811	0	1	1
108	Shank1	NM_001034115	15732	0	1	0
109	Atp2b2	NM_001036684	34383	0	0	1
110	Nfatc2	NM_001037178	-28905	0	0	0
111	Atp11c	NM_001037863	160	1	1	0
112	Gm6878	NM_001037931	5582	0	0	1
113	Dbi	NM_001037999	9207	0	0	0
114	Cldn19	NM_001038590	1646	0	0	1
115	Glrx2	NM_001038594	13575	0	1	0
116	Sel1l	NM_001039089	-163808	0	0	0
117	Defb25	NM_001039122	8085	0	0	0
118	Cd226	NM_001039149	113366	0	0	1
119	Triobp	NM_001039156	3410	0	0	1
120	Rbfox3	NM_001039167	706	1	0	1
121	Mex3c	NM_001039214	-136479	0	0	0
122	Mex3c	NM_001039214	-136564	0	0	0
123	Mex3c	NM_001039214	29286	0	0	0
124	Plekhm3	NM_001039493	88833	0	0	1
125	Pigl	NM_001039536	-4	1	0	0
126	1700015E13Rik	NM_001039593	98278	0	0	1
127	Edem3	NM_001039644	124517	0	0	0
128	Slc39a2	NM_001039676	3203	0	0	0
129	Slc30a2	NM_001039677	-3718	0	0	0
130	Spint5	NM_001040055	8459	0	0	0
131	Nynrin	NM_001040072	10189	0	1	0
132	Selt	NM_001040396	-19735	0	0	1
133	Filip1l	NM_001040397	38348	0	0	1
134	Filip1l	NM_001040397	38375	0	0	1
135	Filip1l	NM_001040397	38351	0	0	1
136	Filip1l	NM_001040397	38362	0	0	1
137	Thsd4	NM_001040426	17894	0	0	1
138	Shroom4	NM_001040459	273	1	0	1
139	Dear1	NM_001040461	-20286	0	0	0
140	Clmn	NM_001040682	-28702	0	0	0
141	Med15	NM_001040683	-3895	0	0	0
142	Med15	NM_001040683	-3919	0	0	0
143	Txnrd1	NM_001042523	-3723	0	0	0
144	Cyb5d1	NM_001045525	-84	1	0	0
145	Prl2c1	NM_001045532	64117	0	0	0
146	Bdnf	NM_001048139	564	1	0	1
147	Nrp2	NM_001077404	19198	0	0	1
148	Sdhaf3	NM_001077713	55838	0	0	1
149	Bcl11b	NM_001079883	-565	1	0	0
150	Fam65b	NM_001080381	39181	0	1	0
151	Fam65b	NM_001080381	39153	0	1	0
152	Hdx	NM_001080549	-197811	0	0	0
153	Gtf2i	NM_001080746	-18400	0	0	0
154	Gtf2i	NM_001080746	-18390	0	0	0
155	Gtf2i	NM_001080749	17968	0	0	1
156	Prdm13	NM_001080771	-2949	0	0	0
157	Gm1123	NM_001080776	-51423	0	0	1
158	Gm1123	NM_001080776	-51459	0	0	1
159	1700029H14Rik	NM_001080781	-5909	0	1	0
160	Fat3	NM_001080814	81446	0	0	1
161	Rapgefl1	NM_001080925	-6526	0	0	1
162	Rapgefl1	NM_001080925	-6547	0	0	1
163	Ptpn23	NM_001081043	-5049	0	0	0
164	Ptpn23	NM_001081043	-5126	0	0	0
165	Trappc10	NM_001081055	-100	1	0	0
166	Mcur1	NM_001081059	5072	0	0	1
167	Pdzd2	NM_001081064	-91341	0	0	0
168	Armc3	NM_001081083	74258	0	0	1
169	Grik3	NM_001081097	-125587	0	0	0
170	Aunip	NM_001081099	-4034	0	1	0
171	Arhgap36	NM_001081123	60	1	1	0
172	Prickle2	NM_001081146	-22893	0	0	0
173	Oxtr	NM_001081147	-64505	0	0	0
174	Npat	NM_001081152	-157	1	0	0
175	Chsy1	NM_001081163	-381	1	0	0
176	Chsy1	NM_001081163	64889	0	0	0
177	Sap30l	NM_001081168	-50387	0	0	1
178	Lama5	NM_001081171	20876	0	0	1
179	Lama5	NM_001081171	1392	0	0	1
180	Rsg1	NM_001081174	6127	0	1	0
181	Adgrf5	NM_001081178	9371	0	0	1
182	L1td1	NM_001081202	-13069	0	0	1
183	L1td1	NM_001081202	29674	0	1	0
184	B3glct	NM_001081204	293	1	0	1
185	Fam186b	NM_001081254	7848	0	1	0
186	Tmem28	NM_001081283	-969	1	0	0
187	Tmem28	NM_001081283	32369	0	0	0
188	Tshz1	NM_001081300	346075	0	0	0
189	Tshz1	NM_001081300	7404	0	0	1
190	Tshz1	NM_001081300	346049	0	0	0
191	Trio	NM_001081302	102084	0	0	1
192	Mphosph9	NM_001081323	101	1	1	0
193	Hs3st2	NM_001081327	-141321	0	0	0
194	Hs3st2	NM_001081327	-65	1	0	0
195	Cped1	NM_001081351	15355	0	0	1
196	Shank2	NM_001081370	-29	1	0	1
197	Chd5	NM_001081376	-5067	0	1	0
198	Elp6	NM_001081381	-23892	0	0	0
199	Zfp777	NM_001081382	23493	0	1	0
200	Rimbp2	NM_001081388	107060	0	0	1
201	1810013L24Rik	NM_001081400	993	1	0	1
202	Fndc1	NM_001081416	-16139	0	0	0
203	Wdr86	NM_001081441	-3275	0	0	0
204	Gtf2ird1	NM_001081469	-38449	0	0	1
205	Camta1	NM_001081557	299325	0	0	1
206	Camta1	NM_001081557	296102	0	0	1
207	Camta1	NM_001081557	391925	0	0	1
208	Dytn	NM_001081658	81629	0	0	0
209	Slc25a53	NM_001082412	119	1	0	1
210	Pla2g2a	NM_001082531	8336	0	0	1
211	Itgam	NM_001082960	-3311	0	0	0
212	Lhx6	NM_001083127	6300	0	0	1
213	Lhx6	NM_001083127	6459	0	0	1
214	Ptchd2	NM_001083342	31147	0	1	0
215	Xirp2	NM_001083919	-45971	0	0	0
216	Arid1b	NM_001085355	-229135	0	0	0
217	1600014C10Rik	NM_001085385	-11407	0	0	0
218	Pramef6	NM_001085414	18295	0	0	0
219	Zfp467	NM_001085416	6176	0	1	1
220	Zfp467	NM_001085416	6182	0	1	1
221	Gm436	NM_001085504	25001	0	0	0
222	Gm436	NM_001085504	9542	0	0	1
223	H2al1k	NM_001085537	-18034	0	0	0
224	Trabd2b	NM_001085549	133614	0	0	1
225	Trabd2b	NM_001085549	133565	0	0	1
226	Ptchd1	NM_001093750	-214081	0	0	0
227	Ptchd1	NM_001093750	-214093	0	0	0
228	Myadm	NM_001093766	4114	0	1	0
229	Kif26a	NM_001097621	31671	0	1	0
230	Nr1i2	NM_001098404	89311	0	0	1
231	Tox2	NM_001098799	-36789	0	0	0
232	Ptrh2	NM_001098810	14075	0	0	1
233	Tekt5	NM_001099275	10031	0	0	1
234	Ajap1	NM_001099299	538	1	1	0
235	Ajap1	NM_001099299	20682	0	0	1
236	Myof	NM_001099634	57753	0	0	1
237	Pklr	NM_001099779	11294	0	1	0
238	Smim24	NM_001099917	15148	0	1	0
239	Slc35g2	NM_001101483	-12133	0	0	0
240	Gsg1l	NM_001101488	122234	0	0	1
241	Gsg1l	NM_001101488	122201	0	0	1
242	Gm9376	NM_001101609	37593	0	0	0
243	Stx16	NM_001102423	-1944	0	0	0
244	Stx16	NM_001102423	-89126	0	0	0
245	Tmc5	NM_001105252	4900	0	0	1
246	Gm11545	NM_001105561	19264	0	0	0
247	Bach2	NM_001109661	-173985	0	0	0
248	Bach2	NM_001109661	-173977	0	0	0
249	Bach2	NM_001109661	-173992	0	0	0
250	Skor2	NM_001109743	15871	0	0	1
251	Apold1	NM_001109914	-18664	0	0	0
252	Banp	NM_001110100	123690	0	0	0
253	Keap1	NM_001110305	11284	0	0	0
254	Capn12	NM_001110807	37690	0	0	1
255	Cd34	NM_001111059	99	1	1	0
256	Sprtn	NM_001111141	14853	0	0	1
257	Sprtn	NM_001111141	14889	0	0	1
258	Arhgef10l	NM_001112722	89	1	1	0
259	Ncam2	NM_001113208	-270496	0	0	0
260	Synj2	NM_001113351	-16202	0	0	1
261	Shank2	NM_001113373	-42525	0	0	1
262	Lrrc32	NM_001113379	-10653	0	0	0
263	Sept9	NM_001113487	19476	0	0	1
264	Sept9	NM_001113487	-1406	0	0	1
265	Sept9	NM_001113487	-1439	0	0	1
266	Sept9	NM_001113488	9040	0	0	1
267	Sox5	NM_001113559	159386	0	0	1
268	Mtcl1	NM_001114098	107975	0	0	1
269	Plcl1	NM_001114663	91893	0	0	1
270	Pard3	NM_001122850	57155	0	0	1
271	Tfap2a	NM_001122948	20216	0	0	0
272	Tfap2a	NM_001122948	20221	0	0	0
273	Prdm12	NM_001123362	-30118	0	0	1
274	Sema4c	NM_001126047	-11465	0	0	1
275	Pparg	NM_001127330	538	1	0	1
276	Snx10	NM_001127348	9585	0	0	1
277	Psen2	NM_001128605	-7300	0	0	0
278	Epb41	NM_001128606	65	1	1	1
279	Epb41	NM_001128607	-17779	0	0	0
280	Arhgef1	NM_001130152	27766	0	0	0
281	Jade1	NM_001130186	19561	0	0	1
282	Nucb2	NM_001130479	79928	0	0	0
283	Nucb2	NM_001130479	139584	0	0	0
284	Prr23a1	NM_001134660	-11175	0	0	0
285	CK137956	NM_001134733	211781	0	0	0
286	CK137956	NM_001134733	211788	0	0	0
287	Ppp2r5c	NM_001135001	-73685	0	0	0
288	3110062M04Rik	NM_001135611	-39	1	0	0
289	Nfatc2	NM_001136073	36629	0	0	1
290	Golga7b	NM_001141983	-16370	0	0	0
291	Golga7b	NM_001141983	-16418	0	0	0
292	Tgif2lx2	NM_001142750	-252674	0	0	0
293	Tgif2lx2	NM_001142750	-252674	0	0	0
294	Tcf7l2	NM_001142924	134662	0	0	0
295	Tcf7l2	NM_001142924	134641	0	0	0
296	Gm17359	NM_001142953	34007	0	0	1
297	Frrs1l	NM_001142965	-5400	0	0	0
298	H2-Q4	NM_001143689	-60	1	0	0
299	Spg20	NM_001144987	11159	0	0	1
300	Arhgap40	NM_001145015	38076	0	0	0
301	Arhgap40	NM_001145015	41804	0	0	0
302	Arhgef33	NM_001145452	15241	0	0	1
303	Rfx8	NM_001145660	32203	0	0	1
304	Rfx8	NM_001145660	-13106	0	0	0
305	Tiam1	NM_001145887	-45344	0	0	1
306	Tenm3	NM_001145937	-20628	0	0	0
307	C5ar2	NM_001146005	4288	0	0	1
308	C5ar2	NM_001146005	4257	0	0	1
309	C5ar2	NM_001146005	4256	0	0	1
310	Wdfy4	NM_001146022	75446	0	1	0
311	Hk1	NM_001146100	10535	0	0	1
312	Gm10696	NM_001146107	-41463	0	0	0
313	Mrps10	NM_001146211	-12	1	0	0
314	Smoc1	NM_001146217	276	1	1	0
315	Sh3rf2	NM_001146299	13367	0	0	1
316	Gjc1	NM_001159382	425	1	0	1
317	Ces3b	NM_001159415	15504	0	0	0
318	H2afy	NM_001159514	18354	0	0	1
319	H2afy	NM_001159514	82954	0	0	0
320	Fip1l1	NM_001159574	49667	0	0	1
321	Crybb3	NM_001159650	-38635	0	0	1
322	Proser2	NM_001159657	29577	0	1	0
323	Tfap2c	NM_001159696	188033	0	0	0
324	Ccdc85c	NM_001159910	30381	0	0	1
325	Klhdc7b	NM_001160178	-3798	0	0	0
326	Cnih3	NM_001160212	-58855	0	0	0
327	Nfasc	NM_001160316	-18007	0	0	1
328	Ubr4	NM_001160319	-7421	0	0	1
329	Ppp2r3a	NM_001161362	-365657	0	0	0
330	Cdkn1c	NM_001161624	32490	0	0	0
331	Cdkn1c	NM_001161624	32355	0	0	0
332	Cdkn1c	NM_001161624	15930	0	0	0
333	Kif26b	NM_001161665	386360	0	1	0
334	Phactr4	NM_001161797	-13617	0	0	0
335	Mthfr	NM_001161798	-948	1	0	1
336	Hcrtr1	NM_001163027	8107	0	1	0
337	Cog5	NM_001163126	181	1	0	1
338	Etv1	NM_001163154	122777	0	0	0
339	Enthd1	NM_001163189	129878	0	0	0
340	Enthd1	NM_001163189	129857	0	0	0
341	Fscb	NM_001163271	1066116	0	0	0
342	Clrn2	NM_001163317	9703	0	0	1
343	Snx11	NM_001163389	129771	0	0	1
344	Snx11	NM_001163389	116305	0	0	1
345	Snx11	NM_001163389	102174	0	0	1
346	Snx11	NM_001163389	129759	0	0	1
347	Snx11	NM_001163389	116300	0	0	1
348	Trpc4ap	NM_001163452	-9278	0	0	0
349	Trpc4ap	NM_001163452	-9321	0	1	0
350	Trpc4ap	NM_001163452	-9279	0	0	0
351	Trpc4ap	NM_001163452	-9254	0	0	0
352	Cox18	NM_001163456	8910	0	1	0
353	Naf1	NM_001163564	813	1	1	0
354	Wnt7b	NM_001163634	15860	0	0	1
355	Dok5	NM_001163686	7024	0	0	1
356	Nlrx1	NM_001163743	6747	0	0	1
357	Rab3gap2	NM_001163754	-51285	0	0	0
358	C530008M17Rik	NM_001163793	-87723	0	0	0
359	C530008M17Rik	NM_001163793	16945	0	1	0
360	Pdik1l	NM_001163794	990	1	0	1
361	Ntf3	NM_001164035	22491	0	0	1
362	Mb	NM_001164048	23733	0	0	0
363	Tgif1	NM_001164074	-11994	0	0	0
364	Tgif1	NM_001164074	-35641	0	0	0
365	Tgif1	NM_001164074	-35680	0	0	0
366	Pex3	NM_001164195	-130782	0	0	1
367	Loxl4	NM_001164311	-54723	0	0	0
368	Chadl	NM_001164320	-220	1	0	0
369	Nt5c2	NM_001164363	-8186	0	1	0
370	Nt5c2	NM_001164365	-20564	0	0	1
371	Nt5c2	NM_001164365	-20549	0	0	1
372	Fam170b	NM_001164485	1482	0	1	0
373	Rnf165	NM_001164504	-38500	0	0	0
374	Sipa1	NM_001164568	2861	0	1	0
375	Sipa1	NM_001164568	2876	0	1	0
376	Sipa1	NM_001164568	2903	0	1	0
377	Irf2bp2	NM_001164598	672	1	1	0
378	Irf2bp2	NM_001164598	-8220	0	0	0
379	Amigo2	NM_001164602	-137128	0	1	0
380	Amigo2	NM_001164602	-225337	0	0	0
381	Amigo2	NM_001164602	-225345	0	0	0
382	Amigo2	NM_001164602	-225472	0	0	0
383	Rnf14	NM_001164621	-12	1	1	0
384	Endov	NM_001164636	-38725	0	0	0
385	Soga1	NM_001164663	13236	0	0	1
386	Soga1	NM_001164663	30094	0	0	1
387	Gm6710	NM_001164689	50228	0	0	0
388	Gm6710	NM_001164689	50228	0	0	0
389	Robo3	NM_001164767	-27387	0	0	0
390	Mia2	NM_001165253	5820	0	0	1
391	Akt1	NM_001165894	-534	1	0	0
392	Cldn14	NM_001165926	-27914	0	0	1
393	Rgs9	NM_001165934	16594	0	0	1
394	Hnrnpf	NM_001166427	416	1	0	1
395	Slc38a1	NM_001166458	-15181	0	0	0
396	Slc39a11	NM_001166503	169136	0	0	1
397	Dgkz	NM_001166597	2267	0	0	1
398	Zfp651	NM_001166644	5656	0	0	1
399	Klhl33	NM_001166651	736	1	1	0
400	Ephb1	NM_001168296	387181	0	0	1
401	Ephb1	NM_001168296	382162	0	0	1
402	Ephb1	NM_001168296	361500	0	0	1
403	Tinagl1	NM_001168333	668	1	1	0
404	Tinagl1	NM_001168333	695	1	1	0
405	Dynll2	NM_001168472	35716	0	0	0
406	Mapk14	NM_001168513	-279	1	0	1
407	Tsku	NM_001168540	130	1	0	1
408	Ctps2	NM_001168569	132	1	1	1
409	Slc35b3	NM_001170431	-213333	0	0	0
410	Slc35b3	NM_001170431	-213371	0	0	0
411	Rnf144b	NM_001170643	44370	0	0	1
412	Ncald	NM_001170866	13329	0	0	1
413	Rbms3	NM_001172121	63388	0	0	1
414	Cacna2d2	NM_001174048	792	1	0	1
415	Celf4	NM_001174074	977	1	0	1
416	Krt36	NM_001174099	3327	0	1	0
417	Myc	NM_001177353	-57795	0	0	0
418	Nfkb2	NM_001177370	10095	0	0	1
419	Cpeb2	NM_001177379	-571555	0	0	0
420	Tldc2	NM_001177439	13277	0	0	1
421	Gm7102	NM_001177513	97267	0	0	1
422	Gm4340	NM_001177535	-3303	0	0	0
423	Gm4340	NM_001177535	-3303	0	0	0
424	Gm4340	NM_001177535	-3303	0	0	0
425	Gm4340	NM_001177535	-3303	0	0	0
426	Gm4340	NM_001177535	-3303	0	0	0
427	Nsmf	NM_001177654	-14687	0	1	0
428	Nsmf	NM_001177654	-32874	0	0	1
429	Tsc22d1	NM_001177751	22	1	1	1
430	Rreb1	NM_001177869	41378	0	1	1
431	Mrps36	NM_001190264	139	1	0	1
432	Gm4832	NM_001190356	136132	0	0	0
433	Adamtsl3	NM_001190374	75692	0	0	1
434	Adamtsl3	NM_001190374	149669	0	0	1
435	Dact1	NM_001190466	-62682	0	0	0
436	Dlk1	NM_001190703	42938	0	0	0
437	Dlk1	NM_001190703	18340	0	0	0
438	Meis1	NM_001193271	296458	0	0	0
439	Morc4	NM_001193309	350	1	1	0
440	Abhd12b	NM_001195033	-18145	0	0	0
441	Pak3	NM_001195049	-931	1	0	1
442	Phc2	NM_001195083	-15254	0	1	0
443	Gm5294	NM_001195128	1099	0	0	1
444	Arhgap32	NM_001195632	-83308	0	0	0
445	Plscr5	NM_001195693	-133499	0	0	0
446	Lrrc74a	NM_001195767	68121	0	0	0
447	Arhgef2	NM_001198913	12828	0	0	1
448	Lgals8	NM_001199043	-16527	0	1	0
449	Tex14	NM_001199293	12356	0	0	1
450	Rapgef4	NM_001204166	1377	0	0	1
451	Reep3	NM_001204915	190372	0	0	0
452	Jarid2	NM_001205043	2207	0	0	1
453	Jdp2	NM_001205053	8128	0	1	0
454	Pnoc	NM_001205075	1636	0	0	1
455	Iffo2	NM_001205173	-18703	0	0	1
456	Gramd4	NM_001205353	55108	0	0	1
457	Hk3	NM_001206391	12589	0	0	1
458	Hk3	NM_001206391	14868	0	1	0
459	Arntl	NM_001243048	73552	0	0	1
460	Sema3a	NM_001243072	-301629	0	0	0
461	Greb1	NM_001252071	21629	0	0	1
462	Fam19a5	NM_001252310	40163	0	0	1
463	Fam19a5	NM_001252310	386	1	0	1
464	Fam19a5	NM_001252310	-110154	0	0	0
465	Slc6a15	NM_001252330	242119	0	0	0
466	Cyfip2	NM_001252460	2918	0	0	1
467	Cyfip2	NM_001252460	2934	0	0	1
468	St6gal1	NM_001252506	10339	0	0	1
469	St6gal1	NM_001252506	10332	0	0	1
470	Llgl2	NM_001252532	34373	0	0	0
471	Sulf2	NM_001252578	56942	0	0	1
472	Zmynd8	NM_001252585	6144	0	1	0
473	Zmynd8	NM_001252585	6185	0	0	1
474	Zmynd8	NM_001252585	6194	0	0	1
475	Rhobtb1	NM_001252636	-216561	0	0	0
476	Tbc1d7	NM_001252639	-40327	0	0	1
477	Atg7	NM_001253717	82295	0	0	1
478	Fstl5	NM_001253719	686951	0	0	0
479	Tet1	NM_001253857	-7164	0	0	0
480	Scn5a	NM_001253860	15069	0	0	1
481	Scn5a	NM_001253860	10216	0	0	1
482	Scn5a	NM_001253860	3767	0	0	1
483	Scn5a	NM_001253860	-1168	0	0	1
484	Scn5a	NM_001253860	-6949	0	0	1
485	1700023F06Rik	NM_001254724	15903	0	0	1
486	7530416G11Rik	NM_001256072	-4489	0	0	0
487	7530416G11Rik	NM_001256072	-4507	0	0	0
488	7530416G11Rik	NM_001256072	-4513	0	0	0
489	Eif4g3	NM_001256198	57529	0	0	1
490	Nrep	NM_001267717	31807	0	0	0
491	Igip	NM_001267796	20338	0	0	0
492	Ccdc30	NM_001270435	93	1	1	0
493	Prl8a6	NM_001271379	-8518	0	0	0
494	Capg	NM_001271395	1064	0	0	1
495	Cdc7	NM_001271566	87488	0	0	0
496	Cdc7	NM_001271566	87418	0	0	0
497	Cdc7	NM_001271566	87434	0	0	0
498	Ackr3	NM_001271607	54006	0	0	0
499	Ano5	NM_001271879	-439	1	0	0
500	Eya2	NM_001271963	217	1	1	0
501	Spns2	NM_001276383	1670	0	0	1
502	Ube2dnl1	NM_001276396	-209682	0	0	0
503	Ism1	NM_001276489	99910	0	0	0
504	Grip1	NM_001277292	-404	1	0	0
505	Grip1	NM_001277295	-22162	0	0	1
506	Pex5	NM_001277330	4339	0	0	1
507	Pex5	NM_001277805	-2764	0	0	0
508	Farsb	NM_001278075	84427	0	0	1
509	Umod	NM_001278605	2462	0	1	0
510	Chrna7	NM_007390	232391	0	0	0
511	Acvr2a	NM_007396	-1128530	0	0	0
512	Adcy7	NM_007406	410	1	0	1
513	Adra1b	NM_007416	21052	0	0	1
514	Adra2c	NM_007418	922	1	1	0
515	Adrb1	NM_007419	25833	0	0	0
516	Adrb2	NM_007420	-593	1	0	0
517	Adrb2	NM_007420	202	1	1	0
518	Alx4	NM_007442	-17292	0	0	0
519	Apc	NM_007462	-51929	0	0	0
520	Aqp1	NM_007472	-41419	0	0	1
521	Arf2	NM_007477	75124	0	0	0
522	Arf6	NM_007481	16208	0	0	0
523	Arf6	NM_007481	16207	0	0	0
524	Arg1	NM_007482	-88886	0	0	0
525	Art2a-ps	NM_007490	12023	0	0	0
526	Arx	NM_007492	11190	0	1	0
527	Barx1	NM_007526	5551	0	0	0
528	Bmi1	NM_007552	639	1	0	1
529	Bmp7	NM_007557	23123	0	0	1
530	Bpgm	NM_007563	73143	0	0	0
531	Zfp36l1	NM_007564	-1459	0	0	0
532	Zfp36l1	NM_007564	99069	0	0	0
533	Birc6	NM_007566	602	1	0	1
534	C1qc	NM_007574	2449	0	1	0
535	Cacng1	NM_007582	-33070	0	0	1
536	Anxa2	NM_007585	-16353	0	0	0
537	Car4	NM_007607	6366	0	1	0
538	Cbx4	NM_007625	-6792	0	0	0
539	Cd38	NM_007646	40545	0	0	1
540	Cd48	NM_007649	13642	0	1	0
541	Cd9	NM_007657	3382	0	0	1
542	Cdk1	NM_007659	17738	0	0	0
543	Cdh15	NM_007662	28284	0	0	0
544	Cdh8	NM_007667	409	1	0	1
545	Cdkn2c	NM_007671	7823	0	0	0
546	Cdx2	NM_007673	2267	0	0	1
547	Cfl1	NM_007687	141	1	1	0
548	Elovl3	NM_007703	5261	0	1	0
549	Cit	NM_007708	68588	0	0	1
550	Cnr1	NM_007726	-146	1	0	0
551	Col4a4	NM_007735	58594	0	0	1
552	Col9a1	NM_007740	108204	0	0	1
553	Col1a2	NM_007743	-95687	0	0	0
554	Cox6a1	NM_007748	-9143	0	0	0
555	Cox7c	NM_007749	-1081698	0	0	0
556	Cox7c	NM_007749	-1081595	0	0	0
557	Cpd	NM_007754	56	1	1	0
558	Csk	NM_007783	-5710	0	0	0
559	Cyb561	NM_007805	154095	0	0	1
560	Ddost	NM_007838	5682	0	0	1
561	Dtnb	NM_007886	673	1	0	1
562	Dyrk1a	NM_007890	-20509	0	0	0
563	Edn3	NM_007903	-58540	0	0	1
564	Elk4	NM_007923	809	1	0	1
565	Eng	NM_007932	15772	0	0	1
566	Enpep	NM_007934	45351	0	0	1
567	Enpep	NM_007934	51988	0	1	0
568	Ercc1	NM_007948	-2898	0	0	0
569	Ercc1	NM_007948	-2861	0	0	0
570	Esr1	NM_007956	9422	0	0	1
571	Mecom	NM_007963	35760	0	0	1
572	F9	NM_007979	-432051	0	0	0
573	Fscn1	NM_007984	21960	0	0	0
574	Fgd1	NM_008001	544	1	1	0
575	Fgd1	NM_008001	551	1	1	0
576	Fgd1	NM_008001	552	1	1	0
